Date,AAPL,ABBV,AEP,AMT,AMZN,APD,AVGO,BAC,BLK,CAT,CL,COP,COST,CRM,CVX,DE,DIS,DUK,EOG,EQIX,EXC,FCX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,LLY,LOW,MCD,META,MRK,MS,MSFT,NEE,NEM,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,PSA,RTX,SHW,SLB,SO,SPG,T,TSLA,UNH,UNP,WFC,WMT,XOM
2014-07-01,307829963870.93353,57255264651.126114,18500347360.89569,33170287705.065224,168343382969.69876,20431082058.329407,24581947520.43885,84442834167.26978,35169565825.85065,34381677683.39845,38341523288.28117,68106703345.23421,41660430381.74478,43787875740.05127,154760964861.735,18593679418.737656,134090512852.8081,34371856072.39952,41779862702.27951,15560270074.059937,14798655758.968584,46036836873.00964,105363417241.18904,168512098051.6737,40371938419.76074,60805034447.72756,40766358059.72705,173143642656.20074,112152410851.86478,116993296433.19614,47680487002.990036,43844695171.29818,21600740627.28882,49420585001.223434,158300469804.59866,92916402953.39058,37209075670.77266,268695452543.5782,35729015650.90322,20626925179.92417,25428410095.597137,39433996435.537735,10070788030.385971,83742896336.71884,92779780238.96901,128488095011.60266,26836765907.432556,19135436101.20877,67383919943.99396,15148731962.947388,116697672915.54404,29404035492.09899,30891056044.666565,80439670587.25354,55910211556.41894,60736425030.14087,44731841555.377266,111628485322.14598,155751825594.01083,248911995586.7774
2014-08-01,330047766598.14453,60930041938.96629,19108841531.31848,34649769761.56753,182354515547.9818,20626182496.400604,29085209483.27623,89094097300.13403,38147198940.903076,37456295735.32258,39349198819.47498,67619397825.73353,43045232466.22,47694474872.58911,155012436895.91925,18370835553.124603,140335962993.59766,35258183431.94679,41993195317.69653,15831548456.4104,15912847200.17812,45350748946.18285,108840597755.44876,169329148081.3795,41829203776.43756,70318779923.62938,42275698015.09411,179440364819.4029,116422176889.0856,124229059067.36041,48949331807.26158,45639849296.63736,23818976623.535156,48981560117.797455,163028756741.4691,98435077048.40773,39595400065.49884,282827483956.8363,37464280616.06749,22432095801.699463,28732085242.472412,40159976646.50644,11192958629.280329,87915793121.50821,95848571230.0503,139213113233.87622,26922236033.19168,19533511853.08026,69197476299.16402,16021389500.583687,118043478032.18533,30519014044.870724,31228997322.78711,80374771113.53871,67527913481.346054,64955376311.41586,47898694027.07797,112812770157.87292,159816003236.81158,250220146502.1283
2014-09-01,326026398063.20953,63663534848.09218,18763165550.390533,32903225252.01464,173426115536.8041,20157015874.06314,30824871866.606895,94409826594.83603,38112651703.81865,34008409543.610962,39647078130.104485,63706444415.69273,44552607690.89685,46435322982.788086,144096438551.1287,17912062027.5206,139008791424.54248,36031183486.49674,37842791364.13597,15412293070.121826,16391301144.720882,40712191227.03114,107332442447.17155,171088256493.38348,43003746185.5627,68995115744.26266,41535243560.149376,185634992567.76596,117969306894.84,127028034421.97343,48000498983.50845,46940957510.72546,24004950828.552246,49978936403.464775,172223910179.8037,97075827557.56439,39895452051.79861,290419877871.03125,35995034875.27138,19086734834.148216,27140402306.60974,45742660554.104034,10664456197.232008,88486089797.50053,96435639373.70926,140268357357.68417,24791614445.57953,18492051398.91745,68055032117.7117,16128140996.330849,109883145072.30603,30003505493.368702,30435351287.471252,81018477941.76057,60762606110.05736,64633162142.80609,49566745866.42772,114551252061.00618,162935693274.82123,238257948908.6702
2014-10-01,349487374002.8763,69946101413.06793,20966159533.69409,34392332845.8617,164293329871.8508,20970514263.646255,30670768119.7619,95311857344.2968,39597379915.015915,34825746659.92822,40656185274.405556,60068209463.22405,47414452148.80792,51649512176.51367,144857251616.00122,18823476271.788666,142678025013.12354,39587561868.166046,36325564829.403076,15152617363.431763,17593359156.542744,35537438550.45106,109041604468.23425,165115959522.2532,44507727652.7,73712622106.86125,42873339765.65973,187707496333.07385,118439282387.27248,125613984605.05904,47112069871.73378,48012228276.32574,25946395523.07129,49409645969.06201,163399181942.161,95573633059.30383,40333991190.16166,294115959396.1172,38425880860.198,15549745490.260292,23626790797.614746,47675959962.878876,11294495819.479227,92065869071.50925,97674913656.67206,146181268728.17017,27622942399.07074,20722987244.72757,68957276725.48315,16906603491.91668,106609044989.36612,31866254621.390965,33173105387.01367,80098878772.50171,60517228444.58106,71500401410.55649,53237855052.078,117245541212.06514,162509547583.3756,244996650390.6412
2014-11-01,384856754244.53735,76841779001.50235,20682249137.873016,37041420769.73094,182139368435.04788,22398547263.371933,33213330936.76665,94645313456.73401,41683410071.36691,34810741717.85509,42541348065.95158,55550431152.90328,50525171476.30994,48324055503.845215,131476599415.93219,19061134905.241516,144442358351.72314,38985190677.71512,33208613910.64991,17124510902.999268,17391417782.17349,33819949788.093918,111914435518.89453,159652519685.79004,44137586429.45526,75133645747.4114,44189173606.87416,188526014750.154,118606404319.05157,134462144147.89465,48005783073.706055,49307900536.25586,29081204303.741455,51033230349.04039,169304137287.5797,99631435935.95312,40717918261.71602,299503376804.3168,40024713164.3757,15251342086.429157,20848867122.908722,50916928830.12427,12121061992.883682,95828152458.13644,101588422263.1711,152636205783.16003,28040761374.118805,21092850478.42874,70942204588.20117,18033413963.982964,92874947905.79425,32974668747.259556,33467421306.901367,82767158942.01567,61223303500.7887,74224640621.9819,53384154409.32802,120315233095.01212,186522671355.64996,229366149892.5321
2014-12-01,358737958746.727,72666573067.72997,22016803386.092194,34868544576.20285,166923444852.42767,22460841519.30426,35770119305.48505,99366474802.26337,41506962160.16409,31672241969.924515,42296826105.24731,58064370872.27326,50524508315.25659,47872050258.636475,136730252869.18988,19468241180.98053,147065461454.29736,40648342557.50701,35257320999.00551,17091343202.408447,17977384226.210114,29423989618.71563,106760235590.34497,154296664421.87463,45552272513.74379,79343852870.36179,44808758652.01941,183303074589.5417,123377433936.3609,127509130750.24196,48447004605.205765,50300897644.049515,31345551853.17993,49830462622.04685,170001392484.64856,93676672161.70361,44907773596.52278,292819077748.3844,41041472031.04579,15665787242.587215,20549299658.088806,49306698599.87346,11638332287.102938,90524563341.52763,102468230908.28539,153750156994.0865,28538174992.839813,20780327028.274963,74519060172.77788,19417273276.7042,92291517029.39565,34142661551.49668,33954309300.934814,78579658562.0972,55687370182.63379,76075981176.65424,54684818114.165504,121866807443.56302,182985730421.39285,235895630713.9212
2015-01-01,380773054763.443,67014485938.6111,22774636687.116486,34328849796.756325,190685895657.18054,22794067454.302124,36716480849.79112,84393747051.03624,39741331868.34686,27672119442.333195,41275942493.21102,52952419554.76961,50966498390.36133,45563601482.39136,124968313237.68285,18871932865.332275,143827335056.70264,42400004350.21071,34093207934.295807,16347325764.123413,17473161161.81916,21173679544.87754,101880250783.32031,156300018890.47363,40518321267.71452,79305077970.09206,43840101668.46997,175537673120.66098,107210988414.81494,124337965325.31268,45322167211.90224,52495502553.46522,30871728733.062744,49160406246.68835,165403824142.73035,100185135852.9649,39132266995.21483,254680000492.70203,42180553675.95703,20873473816.02382,26576156042.752136,47442767206.76924,11144936643.183231,90367450470.72299,102797225617.93088,142272490641.75488,30173282179.30603,22749414812.016296,74376523710.40114,20024800156.11814,89444403552.91533,35261968368.715195,37040054369.809814,77012283922.91124,50977689955.51056,80260649784.96329,53803479766.895226,115420031901.56125,182079645260.0339,223061037358.14853
2015-02-01,417498336184.906,67685390573.36766,20878255968.438995,35104302705.990776,204471129922.1504,24442445126.666824,45545859292.263245,88070333480.26201,43348882984.17297,28921210589.16259,43520470699.47945,54818945391.16251,52381528438.359924,56000049774.16992,130026570641.17664,20070397919.375946,164572891411.73975,38220339173.71213,34425414011.536026,16899121027.641357,16445331596.32624,27619620130.722218,110835827384.78348,163592374093.39438,44602820910.888245,87150555613.5237,46091312554.94652,179692083842.56976,121591661989.24585,130770828451.39227,48069534316.791,51161261552.4568,33873118537.902832,52595885729.26932,172071393982.694,97293278834.3367,41543808067.294106,276428625814.19354,39948733812.6877,21852826744.198044,28567863955.314117,49947336933.51546,12805066526.830196,95378253021.56207,112895963041.52429,144712312412.58453,28548992352.867126,22339373684.529633,78996701403.28235,21053097129.48269,91365980158.6005,31834494664.04203,35492518204.66461,82374462126.48703,50912591878.35123,85835436439.05283,55203524482.880936,121800162310.27274,179829838870.5035,225918926437.41675
2015-03-01,405996777874.4049,65492616713.47879,20570579998.672302,33337394568.872116,200136016132.5661,23681659090.93901,45317455766.51074,85730672189.30872,42697632627.0618,27919950483.23482,42610962924.21215,52916127829.98985,55922727259.82648,53925681335.44922,129211694887.6257,19425760776.99533,165853679874.59814,37715286657.74968,35181306676.47911,17552682742.37317,16440653576.00845,24197502247.59205,106776251173.51163,161286608561.77408,44313786922.01207,86284719773.97116,47010731280.004326,177578404384.13913,120202689637.95126,122465534312.5246,45378542598.77678,53347780565.105606,34010282592.773438,52269758379.45382,179152984227.66458,95531537205.55086,41427724708.62718,258143121653.63092,40470310183.15494,18018416460.713585,25065679207.194275,51747839604.11136,12195925675.63057,92140530792.81815,115451661866.97784,139289639418.70392,29117151826.259613,22330313267.467102,76353910178.80037,21050440196.675896,91113060686.50742,31125497855.691055,36741084715.513,77821950248.70178,47264535033.45354,89355597650.67279,49941947685.72716,121730225194.57086,176230239720.2433,218518836577.91547
2015-04-01,408346024231.6742,72339478077.23325,20797313952.093384,33471953040.70488,226856688446.26532,22572506355.796585,41836035886.059494,89016246879.88937,42725133033.13312,30309701864.69696,41345062849.715996,57726679835.52768,52803583080.167175,58776634231.56738,136695046784.40408,20190331800.793167,171909715771.0874,38103339073.12155,37966939421.84494,19431933958.162476,16641207352.361038,29713759295.10163,116545772825.23486,159562392443.56937,46305852261.283585,81667440861.05939,45482904618.65082,175107128172.45578,125520386848.86363,123512129113.8163,46081100839.53529,52775032378.886505,31482024673.461914,51792327627.41353,171635626239.02417,99789521506.7054,43308181255.95166,308806772638.9353,39256776729.54251,22010169663.99131,33475847494.45392,50979328014.14143,12935946596.384048,92272909361.53552,112597721901.58496,135158922071.9381,27101034564.170837,21446371478.723114,74106292126.37448,20569497725.037163,103310238677.07343,31139540525.885754,34083718249.368286,82565105158.83084,56598757589.81403,84432451998.02219,48982875631.42339,123296660158.75998,168235716191.06125,224611471237.68448
2015-05-01,425084446548.08044,75116590840.85709,20585206723.52774,32998915462.819,230863705966.2591,23096566743.7388,53000170304.164696,92201386880.69951,42941133207.95169,30012161242.866394,41273033479.796906,54123026356.242004,52777784085.10721,58720148025.512695,126774611787.99843,20895155354.292038,174518735685.4619,37199507199.51612,34090688481.715546,20353686027.948364,16548265607.849499,25160077952.332897,117363490930.37616,158559250180.2674,48609116758.81915,85056885969.0792,46961144945.45856,176766424123.50488,131388042984.39023,124730187056.81961,46432584550.85678,57937222632.77724,32095826007.843018,51459738768.01606,172550773685.17703,102017850638.9399,44521508973.27392,297505942167.5692,39805212397.52794,22633330947.48452,37539871076.05194,52438998535.44592,12895163964.21194,93543681055.53418,115318896456.29517,134326860814.50226,26689795275.478363,22088932506.736023,76334363172.40869,21322725003.999832,99117114769.02646,30710773576.128414,34066822793.61078,83901302757.02345,62795700544.26907,91109757774.66196,46529795338.104805,125221069025.96997,160088007895.42975,219032875549.76538
2015-06-01,410969190585.14404,75793419742.0079,19556503996.210785,33176724872.02658,233477683887.48804,21533816278.21527,47580977873.286644,95107143833.77258,40616725931.3768,29836276615.08078,40420262149.784775,52785423710.67807,49990639982.99075,56201837997.43652,119920471790.65028,21646826051.663788,180479912101.69727,35054665947.22779,33652496755.326805,19407679700.88379,15512298785.070375,23841246304.866707,114350865808.35762,157024022803.38132,49375597679.28049,84835518336.56029,46180168636.54457,173290200207.99347,135342904283.12477,119462073528.3543,45181623816.88019,61731722738.453445,30715306411.743164,51441622689.97668,186888217710.8908,95383108808.05212,45209140267.623695,282122226987.7157,38421672161.031204,19409498260.50917,39517742789.49414,55866263536.59724,11772348038.52439,90546211069.66133,112190946424.44298,134069860747.24344,25011148348.27423,21042351878.96936,72665408052.85432,20396332317.52246,94115945456.22691,29825872488.397823,32759509380.293213,86281809356.5469,67167368631.66171,92466417649.91849,44211599627.73844,126700336498.43051,153853515403.12003,215660362465.05884
2015-07-01,397437324264.3509,78974501423.87935,20885632636.544037,33984413378.816277,288371220233.29553,22556315659.556503,44919162895.18577,100212461099.83803,39724672922.96361,27658892603.465916,42033119307.91374,43270113632.61386,53780862546.937775,59164077117.91992,109988253316.14735,21229176953.24173,189745841776.72803,36841640108.250656,29670317056.913605,21311006092.446777,15843080879.643955,15044830575.411373,113283537038.73322,191177136778.64233,48495873630.002975,89814049689.94855,47575039913.996574,178179859680.33722,136880906467.1618,126127660079.13953,43390179670.12184,62485891642.54056,31811469646.453857,54033436093.01981,204842740089.39203,99535693307.0727,45267413596.22418,298416927423.2462,41231857987.6839,14280125794.693195,48133636945.541016,59589994441.66118,11678683979.570866,94155218947.69641,120656342084.74551,131430919886.55917,27627345454.048157,23631983810.296265,65708692692.926056,20599546280.272064,90936934699.69482,31840371040.9586,35448118461.067566,84387081347.85045,66639062365.85695,92401392814.47278,45240750242.82043,130372461162.70135,156131083875.27386,205318028007.53143
2015-08-01,369456136123.11554,70923848000.1929,20043856007.39026,32941048495.32541,275860700810.24426,22084634637.383224,45217093494.5097,91581182367.85767,35726457339.184296,27136817255.3646,39032354450.77423,42814721965.599106,51837628103.424866,55983909965.51514,100677512646.48857,18358062993.509766,162031147536.57324,35198615743.094444,30160269311.110535,20612630359.75244,15186451348.141157,13755874973.72353,107727896806.8731,188362514112.35495,44600979815.3806,89376586350.72728,44957411299.08462,167102551390.66815,128869305931.21918,120723936882.02367,40200747977.95418,60888796064.723114,31856414875.030518,51414573249.69645,194863191308.85315,90909011101.9321,40304977871.57503,278096498471.2371,38570599646.29274,14196956379.368103,48436816559.86267,57795376155.50806,13159736399.948597,90813116295.72594,107807731123.04695,122089706498.9939,25851729954.605103,23181641572.70929,60009700048.85989,18971666882.387543,84952871510.42126,30900733426.639977,33952334989.36731,82074104923.6004,62360039497.930786,88062930250.6615,39747331226.26831,120144528631.16492,140405192216.824,195027476928.43555
2015-09-01,363031902610.26,61832498446.58005,21190952804.875946,31436745490.78823,275322833027.9095,20193202844.673187,44872501460.04568,87321573918.08113,35383723165.53369,23203331429.53742,39436286073.10009,41778132895.907166,53657778502.04709,56040402420.043945,99290146752.03368,16611604025.26506,162540076597.2539,36105516705.81099,28038152689.105873,21020940705.823364,14806152886.64935,12527668154.363356,109464043334.3647,185614801892.79868,41233192995.03369,88632187382.4727,43093241647.25117,167252157633.38794,122576618348.15506,123180166492.56055,38721961120.084076,62252172827.53569,31741271884.918213,53783486255.07967,195887276502.29892,83379685270.6314,36853614383.17379,284690146729.82874,38528695641.54503,13365264262.312485,43480706499.65161,63598189119.6942,14490764055.907726,92151917748.07922,105918794474.30852,124283738422.55923,26464012449.03946,24374881758.497437,58674261928.8734,16563002995.231934,76230699960.46135,32194394260.61211,35068511291.8338,80541399882.78854,62194785297.98706,88298890378.0924,41254887715.25325,116439040542.31119,141604168108.8022,194523747197.11612
2015-10-01,393311940087.5778,67673663356.6145,21112690382.937653,36715158418.42448,336643740620.3223,22140773710.474228,44336247151.78725,94350039529.51035,41866428708.36145,25912041494.173393,41232234032.479935,46473359104.23543,58686897568.309204,62723595382.69043,114395106982.99483,17649208603.191498,180893398746.7705,35869631037.09454,33064214736.918793,22810873892.326538,13918782979.183853,15216786467.19924,126646742224.2128,214406234038.41693,44493696614.32022,95370012871.87782,47002522486.39423,181012093551.53622,129170851136.68799,131153465184.83665,42526089825.61249,60675208649.40967,34002584850.31128,61272679421.436,222187164170.458,93070898882.18228,38573432693.32989,338592119634.0163,40546961812.876205,16210511228.643852,45636635699.37189,67938512914.97341,16677607647.001743,100636815697.86197,114045618226.3402,131954309246.5397,29380999027.412415,26654814839.75702,64885196064.38667,19837986920.241066,86388182528.1388,32482485090.302334,38454730252.39038,82840447504.3279,51811461113.334946,90033865230.97351,41693518536.33521,122765600357.80688,125006487858.53287,216474713408.3743
2015-11-01,389362315172.01996,66692573838.73689,20874171195.554718,35691588445.37414,357566335708.091,21807812806.81041,46972004152.12603,98004840293.8863,43264093618.47711,26079567982.680096,41048471685.63503,47719890852.27292,59911688364.341675,64321767608.64258,114948991232.30612,18004453918.093628,180464027113.31396,34007648576.109924,32195611109.891167,23713131661.139038,13614680432.693027,10616496463.989674,131113521801.52515,221809081505.03543,45091688036.36801,103268673824.6651,47307437109.81928,181388404859.3349,135023522516.7413,131989649583.45366,43180692654.998245,61024830987.612595,35414565250.39673,62315275432.71808,227133343356.41245,90261377509.46886,40317116894.85345,349591300296.7883,39441060470.1864,15335842155.385983,51931779016.84424,68586637137.377754,18646944347.73922,98637675116.51324,110504870279.16391,130455861702.44241,29394741680.42755,27886139581.2865,63329172160.57567,20524943295.15101,85271833950.17477,32079156638.642296,35549528306.7323,84820563977.2156,57652866486.98426,86158246466.57025,39173702580.42561,124942394543.23999,128500753508.31982,213649096046.77896
