Date,AAPL,MSFT,NVDA,AVGO,CRM,JPM,BAC,GS,MS,BLK,WFC,JNJ,UNH,LLY,ABBV,MRK,PFE,AMZN,TSLA,HD,MCD,NKE,LOW,CAT,HON,UNP,RTX,GE,DE,GOOGL,META,DIS,NFLX,T,PG,KO,PEP,WMT,COST,CL,XOM,CVX,COP,SLB,EOG,NEE,DUK,SO,AEP,EXC,PLD,AMT,EQIX,SPG,PSA,LIN,APD,NEM,FCX,SHW
2014-05-01,0.19987118322490738,0.25665330019907007,0.3038134716452343,0.9699743238528666,0.34329557061361826,0.23739575983935057,0.3651418150085499,0.11347925202608655,0.3736601259434902,0.18513054884066138,0.33431255268090077,0.1711809138168745,0.3657013220400185,0.0865658792370787,0.12077943190444462,0.23663429803649927,0.13042148877248216,0.278930499391596,1.8127049039784668,0.08952123820131419,-0.011822717659472848,0.1531233750845924,0.2649151312170055,0.1917303327530786,0.2771482861629835,0.28346509164545375,0.2886379627639968,0.17976032208485715,0.030193466913007505,0.32111662338514435,0.9091129142010943,0.268441377956528,0.508494218078041,-0.02663769969075247,0.06524522571075186,-0.06813245143814584,0.03594898796253343,-0.00012609262597218507,0.02997372848450186,0.09400863197240361,0.1123943641366123,-0.004405273715322511,0.1973343880305698,0.306847779415623,0.5824102693350455,0.1868672318382878,-0.023319417154804234,-0.05226652994273451,0.012544753771601691,-0.09319964731969654,-0.011788510877579594,-0.02494304475997311,-0.1571918437037374,-0.06088830931407241,0.03982163998977195,0.16345238535784734,0.3617622639570717,-0.2752683114378546,0.13286762855032896,0.07832922056566405
2014-06-01,0.28508005695218763,0.16839784375209188,0.2743127605269726,0.6655171043482435,0.17443390427168204,0.03337546200428654,0.07873881140240457,-0.01933746820891835,0.1825795584885299,0.08280095281355737,0.24066256011884457,0.2130601939728476,0.1921972674573016,0.12724809972824835,0.2393959695907406,0.2832415886287758,0.16708908119787313,0.08613086936866421,0.760123623597543,0.023224750129267946,0.07318672391760694,0.17119448302158147,0.09001806222441044,0.2523323114938256,0.19550415991514125,0.2421367713210658,0.24951932135275867,0.1715480562745093,0.08557000392067149,0.19963617225255326,1.1811329967954167,0.2520511534427101,0.31369659742367295,0.0812988685960514,0.09933017268153987,0.041046012245730124,0.08784349350128662,0.07608644307634149,0.051712074800600805,0.1774869801181984,0.1383721419639523,0.03488439199444793,0.23218447823079513,0.3863593217929109,0.4885583416560111,0.33519079696265086,0.1413149705116996,0.07752528332184982,0.20073454228553,0.14074571919090562,0.02446794969297783,0.08055549034016174,-0.0939112269511293,0.0548235822455827,0.18071665860849118,0.15941156016639613,0.2421576758661086,-0.2744416912434102,0.16380844367328717,0.0594087364269289
2014-07-01,0.5815558984582085,0.20461598910300371,0.3571616689084207,0.8501088885046628,0.33417417415844697,0.06136540795954004,0.1471079864734044,0.05704148508001894,0.253122267572075,0.18839328266978317,0.2556108071159484,0.1998101218413515,0.2041007469491647,0.24976691403169315,0.3347067059618205,0.26304253612961714,0.083595518243889,0.08218942375151217,0.6084411293624119,0.04319443595661876,0.05608574737919847,0.19817378166460564,0.15100635014820352,0.26381010839875496,0.19129863319145834,0.30136470532245263,0.25954853355241236,0.16442983897658148,0.131833945198373,0.2661648536751484,1.2573191755749868,0.3221943524441411,0.7791787206854723,0.06193888427389593,0.07243055459620518,0.03388504071690179,0.09689141956911063,0.04719669760056977,0.04905734173006637,0.20812018726782178,0.12647807589266358,0.0596962939259893,0.3516813253174844,0.4410439454860351,0.5714617578426544,0.22036795538691534,0.09106137335977693,0.0352212224091526,0.23008039779263667,0.2260032465129782,0.11203326476442843,0.22839395902863102,0.05507804574698372,0.14547398434220016,0.13875557335085542,0.15995251889736561,0.2978053769980695,-0.23849347924555753,0.24391448038836194,0.16336141980739582
2014-08-01,0.435126459188552,0.33547407507116045,0.2877253807812561,0.9304808088922019,0.28996948443881476,0.03613162670635717,0.03393426104956454,0.023333078816393682,0.1819212445429046,0.14496027423868307,0.23393384237605597,0.1394760132888324,0.12174131253468379,0.20312568455952795,0.25436276499832955,0.22767165463776196,0.03299292501563489,0.03920359152222863,0.5042352033829989,0.03803085277990803,0.058761757632456835,0.22278429227376972,0.07595869780747266,0.3250820286403331,0.13770443796616316,0.2735818943920816,0.10976868742808743,0.09716037796809784,0.1070948078483831,0.283961268214473,0.7214623427180413,0.318199832023347,0.6336824259982936,0.04496223496034535,-0.006417303246349371,0.07844831350761683,0.09436905265657414,-0.02059529140766203,-0.017786714072453802,0.14704943490865197,0.08796748922702613,0.059131182694845075,0.3388662316164064,0.44456849153347267,0.569168317761948,0.20909005791535829,0.08303497712280938,0.05553319324961259,0.24185644362820047,0.2258637124697438,0.0910995430412076,0.2802596450356054,0.14747524996136807,0.129038147154374,0.09980306828694419,0.12303289036452014,0.19215749416972883,-0.15862444003683052,0.2848834421971853,0.19289369548732793
2014-09-01,0.3659013055853828,0.30959435584802675,0.18232565570563963,0.7708322221199866,0.07705486312506649,0.1576411618482334,0.061309829826722284,0.13797919096147937,0.25456811622890596,0.17673095529635163,0.25772768519156397,0.1727125358398245,0.1294362867748451,0.21003153702280253,0.2507708299672058,0.22649986655920817,0.044481204391539686,0.07559258544060299,0.1344730468017108,0.10180580535980943,0.023059825436059445,0.2140451029022854,0.049218032891250596,0.23870148246023737,0.16703497354914076,0.29016062744865034,0.05698934000478695,0.10623218758281983,0.031447659360147595,0.3355840894559039,0.6620580446832192,0.4059816904234339,0.3623058713496803,0.1160810193644195,0.016269495418238744,0.04821867243539124,0.13191037867676636,0.020705560816463464,0.05355533402940238,0.10922201957401612,0.14453767824201647,0.08773133797319943,0.27086274127128185,0.3237413978396966,0.36366590114624175,0.1821197692812515,0.12936699656224193,0.08696547223690598,0.24017494133903505,0.02257139187853552,0.18408943414753276,0.3668507872066502,0.20986888815274973,0.25080575876715816,0.1497704350790594,0.1084282289532692,0.3030196022594016,-0.2209949979634358,0.23821802914799473,0.1977894934324127
2014-10-01,0.5004635419095005,0.3898789497125883,0.24584867157826507,0.8503505513647083,0.10810655756851362,0.1663584508606264,0.14362898373924282,0.13728801829023585,0.2713396401342809,0.2314102916409202,0.2723530563422365,0.21856692919795107,0.20294590227642217,0.29554162541141493,0.2580417573549676,0.27719217853707856,0.05011486711735613,0.0495260799478241,0.1885492995209559,0.2331859637955922,0.0032445673218719495,0.0826122618752847,0.10440129995251346,0.32327285426953045,0.16525049720448015,0.36858539191014716,0.015572135658170172,0.09867678119716561,0.04111004290033393,0.2983160171405841,0.43059093220118627,0.38884224495769026,0.4084756981292774,0.09647127288127355,0.12332683906563346,0.11183780606325655,0.181966690298359,0.03983101348199303,0.054170686750697694,0.10340791762496915,0.1736618954726723,0.08906973198303247,0.1945129559549812,0.23537899868060186,0.2736285376894776,0.25019223987895844,0.1502631545454176,0.1264572864107758,0.27626983576196107,0.13899961398541438,0.10718304721909533,0.3352436850141498,0.16609488569881115,0.2520266396276818,0.10882576280998912,0.10572370127945674,0.25402320641403175,-0.04607972787704917,0.10930398506872518,0.2017000446457604
2014-11-01,0.3503698444812613,0.33521086851887016,0.20919002214402993,0.865504264202942,0.0495442189981008,0.17653867278484503,0.1987480682549123,0.1462216159821419,0.20198358615655243,0.10615801455102258,0.24241955086575806,0.17414697493641285,0.26255800816636277,0.3351699974262641,0.20608443775031504,0.3416793728751948,-0.008882352201034283,-0.1348266610063087,0.3121290933080345,0.18452787398073922,0.011591405723162085,0.171014635612597,0.061655146972312336,0.18776924696081343,0.09167815030098403,0.4460895349641252,0.007719362994616397,0.002366255798900818,0.016715466349656705,0.12826309960755644,0.5096871207424318,0.29577817909307536,0.2746443034410522,0.017990836410496813,0.05400083587908999,0.09680778559639136,0.13433962894503293,0.015502798787795369,0.0646100580917568,0.0171429881825651,0.06461964394566633,0.013250790025709946,0.05629950125962124,0.07885183946713559,0.08312466647571437,0.12796200893401655,0.08475946673622436,0.10110478607792839,0.15121713207594922,0.2072648795779377,-0.03281172891241546,0.19021528348314898,0.3044793445322935,0.16152349956505807,0.01721932570868745,0.05090624540457411,0.20507508450848122,-0.17412861032530957,-0.11249337919788394,0.16975330376670295
2014-12-01,0.3526223195491105,0.25013236021426577,0.2389086292059579,0.8785228402649334,0.1898997127039277,0.07656662821387417,0.0730137449996826,0.1267099016810036,0.12245894471870655,0.13492011394378856,0.22506717123936437,0.15389166161126133,0.27361974346603435,0.3413779424787855,0.32855718560753333,0.19186905922917563,-0.03579521945322828,-0.24095049204899488,0.6936696769208317,0.21431713804956853,-0.016763214584521013,0.16848823819810654,0.2059300224925784,0.2071665392098827,0.09839121443173648,0.44429410304800965,-0.02575278788468016,-0.009733980077101245,0.030039288377000428,0.05878233386784748,0.5311080484248634,0.2932824801880849,-0.02497311352899656,0.05327815153883253,0.06093544371209103,0.052849442506194055,0.16614334071999526,-0.0390660901010228,0.0632676873496354,0.03134323616834611,0.04324504429871334,-0.00995129138893791,0.011921806344097341,0.11088552880078084,0.12914361231479643,0.19473996642027425,0.20378190113103245,0.18811287747822591,0.2595203027038313,0.3575160389869103,0.12176448499364012,0.2638398975884757,0.3370966593275946,0.2910583272424483,0.2351444557145541,0.013574430765740386,0.24791103861401287,-0.2766720553832547,-0.1764437588372746,0.25511450511038203
2015-01-01,0.4757938382075353,0.305572392793245,0.2971808826232767,0.7303992522330456,0.05001055203735527,0.04802829104747652,0.08202258891247394,0.0694784808491633,0.12766223343786254,0.1425481867921774,0.22693265393054873,0.20617029972568646,0.30203379980407274,0.36576984441052773,0.3290747613702547,0.22497111416276416,0.047351690382472444,-0.17346377564084137,0.46800048849877585,0.20685959518522568,0.0272748533599525,0.2493469192083715,0.28341555823816345,0.11827246320655149,0.10244486035251477,0.40343271069537456,-0.018472068173790435,-0.03983389103611301,-0.040001603637844774,-0.031175983432688015,0.3779576105350424,0.19880024985802303,-0.15240486380634055,0.07100039122553436,0.1372649078675412,0.1014928676220963,0.226785958675904,0.11939438499823107,0.1963459032700483,0.08222137390646456,-0.09021832534762542,-0.11445462967095354,-0.04864136981998135,-0.0633753671280286,0.00837147757217127,0.23689530057663744,0.21354930454495324,0.20111653312498867,0.262184332747599,0.32958885183372444,0.15998532883385663,0.3183964899768159,0.3184761795202473,0.29202326329451855,0.26367750209419527,-0.0015867138997609498,0.28759994682175827,-0.23989228567483045,-0.2857483609667697,0.33558054146383287
2015-02-01,0.5413226159119044,0.2535692191201113,0.2644990222184478,0.8058369909361418,-0.04779955230422628,0.14465723379307627,0.060389519553283755,0.19158535541669885,0.31593680726289697,0.2064503708646166,0.23619973676712136,0.20625991160419122,0.39615910181160574,0.30809162703235016,0.33820346135083446,0.096525914150277,0.05530585544161948,-0.1561387275361471,0.11927423639418788,0.373161168933146,0.02437978295701093,0.3132177907849165,0.4744752127013856,-0.02641151955423704,0.11357150987687903,0.3811442668799965,0.022470296859242955,0.03716375089583601,0.05033642454095988,-0.11080520765466384,0.2186880719384552,0.30174907959360664,-0.24471466909435158,0.05350247334128522,0.20977795275132816,0.1356618338239246,0.20298403744886273,0.1651408963490606,0.2661367881856551,0.14188082666945134,0.02465367845471622,0.027570809295308196,0.08471362769803137,-0.03738589429105499,0.08445837475116047,0.17561003266026032,0.2242843260014593,0.22379179141624927,0.27462569459467234,0.28900216707871307,0.13519125619523065,0.22752447524694563,0.2619738324100005,0.27901959398619725,0.1993291298872082,0.05666964846052602,0.3825438238236336,-0.1649935940548366,-0.28214425219201356,0.43310945459997185
