Date,AAPL,ABBV,AEP,AMT,AMZN,APD,AVGO,BAC,BLK,CAT,CL,COP,COST,CRM,CVX,DE,DIS,DUK,EOG,EQIX,EXC,FCX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,LLY,LOW,MCD,META,MRK,MS,MSFT,NEE,NEM,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,PSA,RTX,SHW,SLB,SO,SPG,T,TSLA,UNH,UNP,WFC,WMT,XOM
2014-01-01,227632825478.30582,53375513811.84602,17025045911.625046,27934167781.89596,192923376389.5541,15978062959.9122,19260551020.41178,93114929719.60097,34386080386.916794,31859877540.635788,36830768532.76371,52585189498.59771,39595850999.368835,48730999877.92969,131375174894.59201,18487902450.809288,112509000703.76807,32922172425.549294,31501065083.460846,13433535742.786865,13671518281.973455,39709366763.48152,103385031038.28606,171872733959.89117,38237411000.71921,57560643373.62831,21032108786.936646,150897317413.34415,106505989400.82913,110185371019.91508,46098434630.74425,38116832316.07482,20805276198.454308,48739123410.96521,136210426258.27492,84816983564.62817,33841957304.766838,232184079922.0477,34700259207.024185,17756089347.196495,24622942921.87851,37346122117.70107,8963525635.361671,76035223037.71973,96601658644.3181,126315675184.11229,24904354703.842163,17127595043.656494,72325320964.77667,13387305939.592804,93993457993.66702,27690728671.004017,26060004705.669373,74016703395.50508,45421723980.10381,53411967979.64542,39262814824.37817,98064373764.07343,156100544066.5049,228671794081.7103
2014-02-01,240724187096.6797,55196983096.012695,17694387215.93454,28137933796.14789,194757461414.5661,18436935333.4075,21749188565.265663,91891954640.06615,34886194521.94684,32898005175.781425,37793200205.800095,54415809346.304695,41271763868.88858,50212331886.291504,136935289946.48792,18481458403.24135,125214871645.48682,33408855015.69841,36110692097.00554,13778803379.549683,14488650553.966637,39966666530.34961,105699266885.80513,176919901549.9773,38911170930.30899,61440449852.854,21877135922.86812,158253542318.92078,109314813330.07912,111292536772.14838,48186754344.3988,42450546417.676445,22486238022.68637,49665867591.051094,149032534826.08557,91253965330.54842,35321326684.18501,236830592126.34872,34771516700.57325,19120680246.075714,26806546527.703552,40263278250.84549,10540981505.274773,75760833915.71045,102886344658.03377,129678883308.86223,26465700049.674988,18367683965.514587,74618043541.80675,14685919482.522148,100266079904.16235,28436043767.864967,27360378339.60492,70928962169.6687,61295919644.74074,57099378472.333466,40854451091.34548,101077564955.98433,156142331389.33838,240561653062.55032
2014-03-01,245527451828.58276,55728249604.159874,17856522395.739075,28276101844.484936,180918450630.14178,18208826601.815994,22801553911.291718,95673747083.61018,36216923213.766205,33712242910.621284,39020291049.92157,57566190383.380264,39462592845.86893,45961551177.978516,141185942253.1291,19642282830.185127,124068237805.12158,33569116782.276752,37397502502.37396,13407422950.56128,15989448075.219128,40518018864.89461,107442227200.17082,162200478848.17645,38303370835.61778,59609258211.94225,21487967557.397232,168749872965.3051,116798707201.0701,113525086338.00099,48649923545.59776,41916455417.34672,21978351799.16644,51169165983.08994,131138186227.86772,91611167681.33995,35745650981.16256,253398335937.23932,36380934400.292404,19388277033.04181,21176104978.102997,37980143950.63992,10271435577.80981,79565206237.79297,102918424468.63922,132877091563.24951,26447950901.15738,18466316244.500793,74503258177.59764,14440521066.423328,105117705809.79225,29503639328.28016,27820091097.726746,77904131509.98535,52192042202.008514,60806161308.11221,42503301649.6443,108306734984.47775,160789163654.10992,244084851825.5629
2014-04-01,269931964216.60614,56970859425.52279,18966827178.922577,28960847926.72498,163577985213.02563,17976317670.51181,22479407180.46029,84215116781.37291,34664500219.97415,35968518831.372665,40700070778.97507,60806596647.848404,40876012359.88083,41581961299.89624,149034224895.82913,20191742402.90203,122937104745.74756,35110409170.385475,37412497308.85971,13622848971.762573,16689820121.69598,42511710244.67012,111592197527.96384,155532068109.43835,37361281364.06481,59895520740.821945,21520391808.66696,174006716038.2745,108377591492.35696,119779830985.52933,48493905314.997025,42087340997.52559,20714155743.080006,52917768647.87451,130136795002.23312,94499745971.87817,35586787718.897354,249750966109.75537,37990332210.12892,20538010639.546387,19372078249.74118,37512202691.36736,10592593933.731318,81842604164.12354,100226916400.93082,137179151171.08804,26318395098.522186,19235704282.384827,75453360843.59377,14639035532.228905,109484115514.85088,30772708825.70096,29380734910.346436,80688248691.95682,52051827928.19524,55651839720.771805,43130679387.4781,108088950502.66599,167689460406.77832,255904396093.7663
2014-05-01,291178104531.44073,59432152850.16028,18984291243.479645,31079512937.53019,168106723197.22723,18351077073.608444,25017624782.089878,84215116781.37291,35113635875.849304,34886736302.696686,41365297739.45595,65993315703.635666,41121686462.346954,42370931133.27026,147037309024.1334,19722323708.65364,130173280016.89844,33871502355.657578,40390230186.20407,14416390723.05774,17701427866.212063,42115910218.59168,111177201291.18767,166224032050.53806,37486392581.64848,60437909097.10624,21684495164.765213,175513577442.97275,107583869642.41748,120132194553.00385,49121682038.94035,42983035206.236206,21242053773.37635,53370616391.563934,137799598789.74307,93370177036.71747,35506233942.614105,254874620585.27356,37320862628.297455,18933342133.2464,25134255835.36682,39673361846.86766,10946739749.521017,84167598236.08398,95786216166.12859,134254527358.5473,26888427115.0856,18892660064.04364,74477947244.48547,15029740135.820488,112168619570.43872,29736858171.541245,30241532279.70392,80168456521.53229,52021780733.18617,59055908909.982544,45132844388.32758,111365313508.36143,162504326065.37537,252912091594.63663
2014-06-01,299232551415.0162,61740318479.03238,19845437334.298096,31321573163.962227,174684703578.15375,19792512843.810303,25618052767.76028,85549490445.38368,37036587626.34364,37084419154.56576,41232261504.79969,70773138949.50595,40816865837.566956,46758572170.25757,156329633735.76007,19718587849.82071,132853908240.04004,35353500655.881226,44612495429.166794,15238934648.844116,17533212344.62201,45146272419.21197,109960351291.84036,170009984064.74872,39276153484.967514,61344471134.14632,21637942409.79252,180979972103.15457,111552611771.93832,125325646855.12227,49585655494.18808,44641749603.589035,21652633762.856163,53007541349.37368,146485516009.80322,94057730085.83948,37197571426.654526,259606144478.23425,39283500775.858734,21065802643.545372,26503969272.943054,40003491371.5777,10681713996.976614,85766779747.00928,95947843622.61183,130598547727.61794,26826193951.92337,18934248244.586975,73984535595.89113,15198683993.227512,127656265806.05049,30823630975.17593,30208832435.107788,79919845284.56757,60106603742.63583,60913097196.26022,45387040540.72576,115268997616.30821,158905819790.97568,253289422447.42734
2014-07-01,307829879829.2084,57689569317.99783,18500347360.89569,32856650873.93918,168343382969.69876,20304945831.43068,24661868875.274364,84881586222.73708,35313384953.60124,34599070127.52315,38540700658.988914,68685042582.878784,41786718577.23505,43675147018.43262,154760995251.10468,18533945778.222656,133070786688.60938,34371850124.5524,41825025921.59729,15560267064.286743,14937830278.748505,46410660347.42569,105232227963.76874,168521205369.00473,40549853967.056946,61261116890.03107,21377218942.485558,173143605924.98474,112429955916.91663,116242769748.42932,47831266999.98367,43844708778.19219,21693827369.815006,49755754127.87008,158153884699.85156,92252997548.21863,37321930981.86145,268695509218.0373,35990718770.73832,20626931288.510086,25428410095.597137,39786844442.95256,10082523016.6018,84576391494.75098,93598288290.3848,129514585187.61174,26643396038.61618,18962976587.044373,67383904532.425186,15148734785.468075,117309557018.68341,29756044015.38557,30555831300.507324,81823161175.43007,55910211556.41894,60391505865.71271,44731841555.377266,111628485322.14598,155751825594.01083,248912074645.37042
2014-08-01,331689521699.11957,60930055418.52579,19298638178.718933,34322142489.160477,182354515547.9818,20498836639.310593,29179776969.03094,89557030834.47937,38526121789.73868,37456288707.246666,39349204924.43493,67619407120.57916,43045229082.74524,47571698604.58374,156329968018.82666,18311820756.015015,139268833586.3335,35655303340.24482,41993170935.89737,15831549961.296997,16220274322.226458,45350757171.966385,108705133941.16936,169338283983.90924,42143846548.54843,70846193119.784,22273920869.206078,180654074389.29962,115900112505.8674,123432125564.06296,49104126019.63898,46007201417.73851,23806531733.360767,49739410628.382126,162877815467.19012,97732223268.19914,39595403073.930885,284593998509.95465,38023711411.17677,22432097837.894768,28732085242.472412,40641686267.20069,11255574096.113443,88790781631.46973,95848592971.70438,139213051053.57516,26728268657.722473,19357465515.99518,69588842813.73358,16063326512.952667,119094815920.30812,30519022645.495556,31132270900.427246,80374777739.991,67527913481.346054,64586484218.84256,48126672435.969955,113601643545.91934,160868882876.60226,251963135490.83646
2014-09-01,326026510118.8431,63663541587.871925,18763163474.794556,32714930120.81037,173426115536.8041,20147685411.969696,31038057006.86727,95192919390.25182,38268523785.97752,34008409543.610962,39647065920.18459,63706430473.424286,44552597540.472565,46315777175.90332,144096484135.18323,17984325567.694855,137951730900.65723,36031174564.726074,37842795427.769165,15412297584.781616,16545447476.29385,40712191227.03114,108104111770.69302,171097475034.14078,43193270987.90588,69863804357.52545,21780399786.308212,185635010933.37396,117440240767.07938,127132689798.93562,48390160070.13611,46940954109.00195,23992413098.912006,50317921723.69003,172064474374.93762,97085795644.68854,39895452051.79861,290419991219.94946,36258679247.65222,19105624617.9915,27140402306.60974,46151973028.10036,10676881986.290216,90004269699.09668,96435606761.22813,140268286294.48294,24823072459.53369,18475243115.43878,68055021843.33252,16128137232.969933,110459247346.50745,30003499042.900078,30105089537.05188,81018511074.02202,60762606110.05736,64539404436.54596,49566768514.78942,114551287082.09567,162935662917.15842,238258122837.57486
2014-10-01,349487374002.8763,70467935599.46451,20966157458.098114,34067140393.647102,164293329871.8508,20841039661.28984,30770485770.240974,95807066689.66072,39759306691.52026,35091024899.28257,40884700030.132256,60662391765.25257,47414452148.80792,51516547771.45386,144857342784.1103,18763009118.185616,141593076331.98486,39587561868.166046,36398490790.70206,15747289855.862305,17758818998.24597,35898262544.963,108905838172.76184,165124880359.68533,44703869595.37628,74265542903.68379,22482089686.810753,187707477967.46588,118702486652.91846,124808221086.42313,47261036769.68765,48012235079.77274,26046938631.29932,49744744626.22496,163247888823.41986,94891233643.12787,40451717152.722015,294115931058.88763,38707310765.636284,15549740399.77203,23626790797.614746,48102586986.43309,11307659331.1131,92982150115.9668,97674902785.84502,147302370673.7207,27423901551.93329,20536215689.316284,68957271588.29356,16906599728.555763,107168003467.2992,32230779203.964535,32813105259.349426,81503872198.35484,60517228444.58106,71094351279.35822,53237850522.40566,117245564559.45813,162509517225.71283,244996697825.79703
2014-11-01,386525514753.1967,76841805960.6213,20867375694.323456,36691204764.0056,182139368435.04788,22260263766.996124,33321312200.768272,95137105044.79779,41853854060.43646,34810738203.81713,42541360275.87147,55550412563.21201,50656392778.00314,48199654632.56836,132695836122.57748,18999902521.700287,143344015405.98438,39363774120.48061,33208611878.833313,17124512407.885864,17701105849.794693,33819947046.166077,111775142929.51416,159661116149.8133,44473656132.16855,75697201684.62576,23297088011.535736,189753847472.5982,118074496607.37447,134523092590.19827,48157593080.27092,49666585065.87108,29066019988.95852,51833563116.83471,169147348693.42914,98920112108.17874,40717924278.58009,301392364863.56415,40603063215.85295,15251342086.429157,20848867122.908722,51372533930.40949,12186541728.973389,96781931655.88379,102468252649.93947,152636259080.56094,27838722323.955536,20902741168.262512,71330961410.45879,18075256892.32904,93361914986.42355,32974677347.884388,33344247026.575806,82767158942.01567,61223303500.7887,73803132802.14438,53601506206.90944,121111017311.3836,186522686534.48135,231022142805.47528
2014-12-01,358737874705.00183,72666573067.72997,22016809612.880127,34670659452.47415,166923444852.42767,22438651940.75319,36015937810.377785,100174818394.68279,41901911712.78754,31672241969.924515,42296829157.72728,58064356930.00481,50524525232.6304,47748811603.54614,136730207285.13535,19535580194.025803,147802159255.8335,40648342557.50701,35257325062.6387,17091352231.728027,18146452603.402534,29423989618.71563,107631142625.26736,154304995394.5769,45753023947.3732,80320764307.09665,23496992440.062492,183303092955.1497,122824163237.68573,126691139794.00912,48847410243.730545,50300890840.60251,31329185076.732582,50168439686.582306,169843983974.0646,93710891530.73468,44907782621.81889,292818992736.69574,41342087717.27942,15686231661.545769,20549299658.088806,49890954830.01326,11651894977.390766,92025995971.67969,102468252649.93947,153750139228.2862,28555634279.499054,20749500122.67096,74519070447.15706,19417271395.023743,93209132165.98697,34142652950.87185,33585845363.906616,78579671815.00179,55687370182.63379,75929150456.06122,54684827173.510185,121866830790.95601,184007948821.7634,235895678149.077
2015-01-01,380773054763.443,67517583537.321594,22774632535.92453,34004247388.559166,190685895657.18054,22653344310.51805,36835858783.15503,84832241928.7265,39903862785.368805,27899026144.224403,41492549524.563675,52952405612.50116,50966495006.886566,45446311374.66431,124968381613.76465,18811305493.86978,142733615848.1997,42400013271.981384,34160664245.315704,16347328773.896606,17637485163.795666,21464906555.912148,101753407683.04166,156308468487.76938,40696889526.13202,79899953558.94669,22989045538.49922,175537654755.05298,107416778375.21301,123540358902.63069,45465479639.50447,52495529767.25324,30962936501.02446,49493813636.24259,165250654520.19086,99469788988.13759,39245492343.44445,254680057167.16113,42489491289.08759,20873475852.219124,26576156042.752136,47867298547.52814,11157924025.35677,91266896331.78711,102797182134.6227,143284377329.91058,29955864446.006775,22544389250.885742,74376508298.83237,20024798274.437683,89913388467.9977,35261970518.8714,36638113728.74664,78465451656.90271,50977689955.51056,79804838506.38397,53803484296.567566,115420020227.86475,182079645260.0339,223061068981.58575
2015-02-01,419146030234.4589,67685390573.36766,21056964782.12613,34772381619.28813,204471129922.1504,24291553953.81697,45693942207.08581,88527913656.14317,43526156300.4082,28921215860.219524,43520458489.559555,55414884419.015945,54246868525.90292,55855878730.773926,131304018185.46301,20005927704.33464,163321461693.04932,38584728079.338715,34425418075.16922,16899127047.187744,16748329528.924755,27619614646.86653,111715410853.92639,163601231406.67502,44940020479.05977,87804221162.99918,24290083728.164726,180949907602.8683,121046404966.07617,129931960581.57112,48221534804.57794,51526681494.608185,33855431844.50648,53412762563.54365,171912075459.3153,96598612452.72063,41543814084.15818,278396079662.0738,40535576844.05258,21852834888.979263,28567863955.314117,50540410588.86616,12869352336.16829,96327543228.14941,113891926473.59872,144712294646.7842,28343277569.812775,22138042479.56653,79422425441.83287,21102233451.28424,92381131291.12695,32186918167.47676,35361570381.80133,82374468752.93932,50912591878.35123,85347989209.63226,55452112900.92171,122602962418.23776,179829914764.6605,227619413526.51456
2015-03-01,405996777874.4049,65492623453.25853,20570579998.672302,33022179547.72352,200136016132.5661,23660925485.80638,45598988061.28832,86445606105.97253,43123834284.82031,27919950483.23482,42610965976.69212,52916127829.98985,55922690041.604095,53786846488.95264,129211664498.25601,19496265119.538116,164592485988.73633,37715277735.979004,35181310740.112305,17679543177.58667,16595266343.48294,24197496763.736362,106643318649.21582,161295306951.75705,44509078089.50267,87379241561.53397,24651662231.99906,177578422749.74713,119663657523.43318,122689591848.5709,45775657145.07568,53347794171.99962,33992513576.495956,52624268669.010254,178987081186.4935,95617000833.43655,41427742759.21942,258143206665.31958,40766733082.127884,18038534070.325706,25065679207.194275,52210889411.61928,12210138745.605946,93681189193.72559,115451661866.97784,139289639418.70392,29154609802.85263,22297007492.67279,76353946139.1275,21050443960.03681,91590817111.45694,31125480654.44139,36342385112.236084,77821950248.70178,47264535033.45354,89145377242.33414,49941947685.72716,121730283563.05334,177288781064.1447,218518710084.16663
2015-04-01,408346024231.6742,72939439790.41293,20797313952.093384,33299837911.713806,226856688446.26532,22433147443.815323,41972050942.512535,89478760808.38797,42899864812.49518,30560913410.112488,41575830335.66265,57726665893.25923,52948047302.078705,58625333679.19922,136695031589.71924,20125458711.315536,170602509737.89014,38103333125.274445,38034436369.19678,19431935463.049072,16797701476.35883,29795164390.835247,116400677372.96756,159570997349.50342,46509952778.183624,82279988432.12445,23850504764.79387,175107091441.23978,125788027256.3073,122719848601.87285,46226818974.42375,52775015370.26899,31565649941.47743,52143612582.90849,171476659560.10767,99077048239.77304,43484225673.59309,308806772638.9353,39544320784.90459,22010163555.405396,33475847494.45392,51435477625.89532,12951027320.504189,93191293853.75977,112597721901.58496,136246055807.29932,26905761921.19217,21253082005.151,74106292126.37448,20569497725.037163,103851893669.35178,31139549126.510586,33713858934.239746,84144175486.30623,56598757589.81403,83952986506.5274,48982857512.73403,123296648485.06348,168235746548.72406,224611534484.5589
2015-05-01,426859996075.5081,75116570621.51785,20782255503.274567,32686903029.981934,230863705966.2591,22953978187.10356,53172511310.95661,92680461704.47226,43116767539.484436,30012150700.752525,41273030427.31693,54736611648.53246,52777787468.58197,58568972442.62695,128037890288.66687,20828032890.786552,173191643607.5913,37591178879.85721,34090684418.08235,20482746607.36621,16859206612.07647,25160080694.260742,117217376594.0903,158567828391.82562,48975629808.520706,85694903103.82938,24745727368.286636,178055414320.56934,130798843625.76376,123930085908.6145,46579403243.91724,58337898037.31488,32079071709.667877,52258981969.17785,172390986035.84875,101289454813.17976,44521521007.002075,299439419677.21515,40404697438.29934,22633328911.289215,37539871076.05194,53052644657.71318,12969948244.333267,94474763992.30957,116273094170.86835,134326869697.4024,26497495939.414978,21889847604.507935,76752920831.48053,21372327982.554985,99636812470.67505,31100057207.437546,33973448742.39624,83901282877.66658,62795700544.26907,90592344385.05997,46779842310.63918,126069489939.83768,161098265376.66016,220844503208.938
2015-06-01,410969078529.5105,75793399522.66869,19556503996.210785,33018916533.21743,233477683887.48804,21523581991.31598,47870537325.51819,95888030314.57481,41032796638.15259,29836280129.118736,40420280464.66461,52785428358.10089,49990650133.41504,56057154579.1626,119920524972.04724,21715894547.291756,179107470303.0293,35054668921.15135,33652490659.877014,19407678195.997192,15658181980.212168,23841257272.57808,115179942878.29953,157032507526.64304,49593202564.20726,85925833233.82504,24216139321.53044,173290200207.99347,134735950135.7827,119674970450.21819,45590523506.93756,61731688721.218414,30699277310.56827,51790511683.02598,186715143744.49036,95422415858.60213,45209155309.78389,282122283662.1748,38703070242.65726,19428290306.97782,39517742789.49414,56366157094.908585,11786066646.695137,92121636398.31543,112190935553.61594,134069816332.74268,25057597377.357483,21043766707.23889,72665377229.71678,20396337962.563835,95133474819.97223,29825872488.397823,32404007120.33539,86281796103.64232,67167368631.66171,92330707319.40436,44211608687.08312,126700336498.43051,153853576118.44562,215660362465.05884
2015-07-01,397437268236.5341,79560592670.34755,20885630560.94806,33663073985.125206,288371220233.29553,22417048489.190872,45065202205.46661,100733110741.62025,39887113558.30432,27914284097.030388,42270025331.08578,43851343567.250755,53780865930.41254,59011770561.21826,109988253316.14735,21160981526.840782,189398160583.94824,36841646056.09776,29728918711.203842,21311007597.333374,15992075924.34633,15190932829.566708,113142525082.57153,191187465699.82074,48709602761.306076,90487715084.98203,24947577638.640747,178179878045.94522,137157674696.32283,125318589407.91867,43527396698.61763,62485878035.646545,31927231377.12718,54399909932.61602,204653079169.7741,98824981885.40709,45441084360.98663,298416955760.47577,41533858009.74933,14280124776.595543,48133636945.541016,60123203865.54625,11692295033.276081,95092357070.92285,120656331213.91847,132507127654.73082,27428270819.332123,23418994876.509155,65708682418.546875,20599538753.550232,91413767207.4802,31840364590.489975,35063456757.33203,85881160798.2719,66639062365.85695,91876635117.40436,45240745713.14809,130372449489.00485,156131068696.44247,205318028007.53143
2015-08-01,371128398370.3232,70923827780.85368,20233144133.776154,32629576343.757324,275860700810.24426,21948298101.961365,45364089072.554214,92057022165.9087,36125592388.921646,27136811984.307667,39032354450.77423,42814740555.290375,51980160361.247314,55839770164.489746,101946063702.79822,18299085060.853577,160799007678.67188,35588586339.16077,30160261183.844147,20741839922.94336,15478797367.976007,13755873602.75961,107593770277.86804,188372710780.31937,44951971844.76343,90046972957.84311,23690401866.117073,168380871169.48807,128291360471.485,119949521559.10606,40327865974.24988,61255427020.441605,31839772765.831673,52219302229.127495,194682728608.74673,90259907734.80783,40304968846.278915,279930342281.7739,39153066903.47665,14196954343.172798,48436816559.86267,58312511051.75125,13230513013.005257,91717011840.82031,108650198477.2667,122089670967.39328,25665459033.878326,22972715628.80017,60401713849.317856,19018676905.271477,85963346025.2032,31265294561.869083,33857199397.00482,82074091670.69583,62360039497.930786,87562838340.93317,40008974159.994095,120928825930.18526,141363978280.79025,196852307372.64337
2015-09-01,363031790554.62646,61832505186.359795,21190954880.471924,31298600546.584396,275322833027.9095,20199167748.608017,45159534757.324196,88057887429.4205,35528421662.49478,23203322644.442528,39436289125.58006,41778109658.79308,53657754817.723755,55896143898.010254,99290116362.66399,16690328276.598549,161304094665.43164,36105525627.581665,28038152689.105873,21020937696.05017,14945394737.13472,12527672267.25512,110306174855.79434,185624831553.18753,41414912272.657425,89751661430.7545,22597399548.34133,167252139267.77994,122026894518.61307,123450368244.45087,39116084405.71037,62252179630.9827,31724696321.156834,54148268827.06718,195705925813.78793,83497059967.59973,36853605357.87767,284690146729.82874,38810893296.45325,13386580172.861523,43480706499.65161,64329966776.29975,14507652272.52245,93791055313.11035,105918794474.30852,124283756188.35953,26554778333.16803,24362057706.87671,58674251654.49422,16563001113.551476,76630373978.65448,32194383509.83107,34687951603.86133,80541373376.97939,62194785297.98706,88177210446.27594,41254878655.90857,116439028868.6147,141604152929.9708,194523778820.55334
2015-10-01,393311968101.4862,68298245485.19608,21112680004.957764,36367992158.28326,336643740620.3223,22004080402.10269,44480391200.38847,94840281283.07565,42037650930.25986,26201626334.071037,41467210888.309135,47101871918.61482,58686917869.157776,62562147308.34961,114395091788.30998,17592513471.24214,179517843543.37354,35869636984.94165,33129482781.463737,23727524396.549683,14049679725.422718,15275809205.949678,126489061962.31006,214417793847.5522,44689784539.5244,96085351585.27065,24647371711.199615,181012111917.14423,129519415356.60231,130312135414.82819,42660562513.53836,60675208649.40967,34116075147.02394,61688237966.791214,221981435687.0668,92406353459.48479,38753803236.243774,338592261320.16406,40843941628.563095,16210509192.448547,45636635699.37189,68546421076.04997,16697042522.370815,101638489364.62402,114045639967.9943,133140247480.31512,29169289616.600037,26414573597.64624,64885190927.19708,19837986920.241066,86841095847.11865,32482478639.83371,38037425607.77557,84417483510.95067,51811461113.334946,89522569788.0629,41693509476.99053,122765565336.71739,125006533395.02705,216474745031.81152
2015-11-01,391029058679.2755,66692573838.73689,21083169181.345642,35354115257.7363,357566335708.091,21673183684.790573,47124715341.27743,98514065828.09892,43441005330.16962,26079575010.75601,41048480843.07495,47719867615.15883,60066563538.095764,64156189292.907715,116352828165.13297,17946620990.234375,179091731048.48438,34425496731.6022,32195619237.157555,23713125641.59265,13892201011.833635,10616494407.54379,130950301357.77153,221821053852.54498,45445497977.21242,104043258942.47241,24951462070.711006,182725512949.34387,134417958496.78284,132148639097.54959,43317239471.78673,61411749822.30365,35396065044.6278,63229812129.93601,226923057649.511,89616947272.03606,40317113886.42141,351947682620.28656,40036718697.53771,15335840119.190678,51931779016.84424,69200347319.8178,18739563901.245594,99619462326.0498,111396821638.08583,130455835053.74194,29182955802.98996,27634806125.759766,63738482878.38469,20576672572.62378,86276764961.97174,32470706534.5947,35456839574.1947,84820563977.2156,57652866486.98426,85668942374.50723,39429438821.419525,125801251741.77426,128500723150.65703,215511574192.9854
2015-12-01,347926663138.8626,67942722103.74257,21933879175.5878,34671004237.23133,363531118092.5747,20725764622.33055,52596593182.6829,95390641725.94228,40915339194.926025,24395967799.580875,41635961138.64761,41221836384.68471,60096338116.00104,63117636657.71484,114620041500.09735,17335725692.68551,166912754175.15918,36269715947.17918,27317831037.326202,24321456484.77466,14126191801.997118,8786513942.53196,137261603290.01785,226229298955.99347,43104106147.28137,103231450833.29375,24860232303.94329,185396735535.2588,133107630557.9108,133202865789.42194,39579877962.02614,63073559788.04431,35137295442.70206,65434211415.266205,227837384125.25208,90067376675.84587,37390309633.68181,359265092058.89703,41652477291.842766,15005329987.792343,48163112406.73364,65550445763.886154,19472131080.98507,100076883483.88672,109731139164.34044,138421948848.74994,29580783201.278687,28716942746.760864,63751741964.71765,19349084940.2647,78001330173.6535,34111006951.80194,37017985623.96753,86684730787.95691,60094089152.1767,89802367116.75806,36728780226.99207,124111694300.6518,134994500440.87498,205720372999.15533
2016-01-01,321747805821.47217,63626452579.94513,22950203048.493256,33737618582.31658,315721166050.1116,20184161198.7771,48451192271.84487,80144053481.34824,37760061052.87665,22622376618.46036,42463061112.088165,34503096720.90892,56233800545.96658,54793188240.05127,110173354966.92879,17503923777.991104,152203864364.6377,38256198743.96582,27479963906.315804,24978553178.12207,15041831823.48571,5970157153.619266,128228336782.1399,221384907059.6383,38638954381.08211,98165495278.63028,24771429400.77143,188501147716.93002,120748692832.43715,133078835257.98569,38652237937.94403,59210984391.62381,33246506958.2563,68558031475.107414,244273161505.46658,86401259324.72757,30600110048.87584,356739649823.8843,44787735404.42427,16648493784.428562,38671973745.40369,65036536754.91524,17303965874.791145,99455945022.58301,103646302434.99309,143637392664.9352,27203016146.095276,29396317276.309204,58190811290.89494,19056173151.759415,80819471432.88727,35663817512.9041,35464459724.10437,92541639919.40163,47872961183.053474,87909226366.85461,33816796564.032093,114682289304.16318,146137599324.21344,205456491227.35577
2016-02-01,321333508130.3482,63290373463.05073,23452812765.705414,32972310164.803673,297175899369.8793,21101703075.079926,48545393245.4232,70962042075.50815,37483708266.48045,24606920769.150764,41274629926.8227,30100651178.931946,55979545951.50412,54543617935.180664,107661210124.16736,18224444084.182167,151727327961.66943,38136596460.262634,25050031133.50113,24425206376.52295,16175505257.946121,9902672566.066065,129432554211.66339,208552786674.1745,35917218777.86213,96885345407.59059,24465784784.992973,191267026646.4464,114254661652.29752,133729991444.85905,39344097483.39592,54271573009.951935,31330393570.83569,65399773520.65693,232757208485.53876,85616870737.36182,29204886513.595787,331842956659.6366,45574217165.83179,21544616005.681,39333067379.50415,64596017825.32038,18594385584.3544,97973586151.12305,101872813969.45697,141175772257.12738,26506913782.37152,28924471063.005615,64594765050.89035,20226935915.96527,80791291959.38033,35516243691.7216,36447181966.09119,94825658747.15038,48055737242.334946,90916879631.97281,37294887351.91354,107954154329.23758,146093535176.67056,213446326567.3879
2016-03-01,362210534816.37573,66199329798.01094,25218897946.877563,36609281062.11418,319292513744.04785,23083208145.151627,56170036925.17082,76921541488.83238,41210174784.13342,27819998944.62657,44424923567.91172,35830705083.70441,58796637188.73871,59438453865.05127,123092985234.11656,17631332216.083336,157747513333.91748,41422472703.00873,28083575980.948067,26749524793.50708,18420246574.36758,13419877764.866886,141203140195.7339,221835601777.5919,37706743354.74069,104725246829.34326,27048755656.49366,196702695644.45413,120180468042.86334,144959768609.8884,44558372785.67619,54279107827.51133,35144052315.04138,70137745891.12029,248387563628.3087,91010142904.56963,29571430864.827293,360214134213.864,47804044062.860504,22191103942.586807,43046991552.69678,64636384885.62686,21126206153.512,103374305267.33398,101769823754.04654,144727573235.0493,30754190239.585876,32191258411.109253,66921295472.615204,21286517708.62567,83078038269.41183,38133162259.869514,39897318645.127075,100522969775.2235,57530177654.24612,98803938348.76465,37621216271.496315,111267312826.28543,151944883606.87985,222607335904.49548
2016-04-01,311529704723.6862,71375386283.86798,24117462185.30713,37689960897.98513,354764088674.87646,23378062299.952377,52988900628.03743,82838579497.59998,43117212167.37036,28524333385.366116,44838742172.869606,42521720546.664,55434089218.17856,61024447814.94141,131841165489.41757,19261865721.01059,164021845271.76758,40446972245.59637,32037826328.419113,26720390188.99536,18024710881.490227,18170041543.979965,136583758856.54877,205836912882.14587,39419362806.43501,105086278655.31949,27584664667.695236,203756356341.1323,129206994448.66174,139991342191.2233,45730241483.33061,56932380723.74574,35397513098.62392,70589780525.38245,255963294288.67603,94329949311.9999,32170469455.32146,325255769289.3831,47497039746.32263,29195735926.864677,37909820239.86267,61976066575.93891,21066912603.79553,103858479064.9414,112310753809.28976,142030875757.563,31610403046.7453,28571023771.479492,69775970081.75546,21483926687.162132,90501558697.25693,36931577565.19421,38644823303.740845,101266888441.40628,60281872480.336784,100934840660.00586,41253284211.24475,114994665748.6744,148350915803.0676,235416867686.27914
