Date,AAPL,MSFT,NVDA,AVGO,CRM,JPM,BAC,GS,MS,BLK,WFC,JNJ,UNH,LLY,ABBV,MRK,PFE,AMZN,TSLA,HD,MCD,NKE,LOW,CAT,HON,UNP,RTX,GE,DE,GOOGL,META,DIS,NFLX,T,PG,KO,PEP,WMT,COST,CL,XOM,CVX,COP,SLB,EOG,NEE,DUK,SO,AEP,EXC,PLD,AMT,EQIX,SPG,PSA,LIN,APD,NEM,FCX,SHW
2018-01-01,0.308493067356922,0.18835247361648563,2.730961447209107,0.5644339227018704,0.46509054772459296,0.29951496189615334,0.5452448577631698,0.29147961030416325,0.4750442066289028,0.3412908154874934,-0.1461862478057095,-0.5705147299551623,-0.12397160625544235,-0.7960812397242827,0.5940502909369094,-0.2660757258809987,-0.2720100074501402,1.165450433327163,0.1418194723734411,-0.017176762122078672,-0.12645489380980823,-0.14281137389367773,0.2175569333300485,0.5546166505086004,-0.06752256262737538,-0.04767293323704554,-0.3667249491893888,-0.3023223459142991,0.3259834808494012,0.014086378457905516,-0.27158568028059155,-0.03000334805820594,1.5050781428044346,-0.2896398804977155,-0.8201255909730998,-0.8823519029177123,-0.6026552215915495,-0.8215200071791586,0.31027479680279046,-0.38766336963725856,-0.8601937697711541,-0.17227858548507152,0.14517886348107106,-0.24285590229784218,0.077201078249413,-0.6712993516907027,-0.7913835821256444,-0.8547812402647093,-0.5648927954563986,-0.559425707149868,-0.24955419616332924,-0.03114778632120599,0.06664310760217229,-0.4982439170617835,-0.5667280899450264,-0.17294929122985067,-0.25714606126720996,-0.29016821843614937,1.6960942200255908,0.38138013189626857
2018-02-01,-0.02897231244999382,0.055924453382887276,2.3501873500869066,0.2916769368978774,0.255501691442127,0.16262301065970886,0.3010986612259917,0.07597924507167983,0.2611868400231507,0.2653105147229265,-0.020672666506612605,-0.567365038708839,-0.05163613153820169,-0.7313205876151584,0.48237904964699935,-0.2580658749914598,-0.397449187842384,0.9144997267659533,0.14343360516487652,0.1622149942353537,-0.005340360479918337,-0.08242583539098335,0.5338564340774989,0.5700227778526932,-0.026403584564121826,-0.08364102561519912,-0.30894871906800503,-0.42528986828305926,0.37989784647771135,0.07836282932474635,-0.19274076788980066,-0.17520348466325814,1.4203210521598408,-0.2835575489559755,-0.6958461732921399,-0.584485558444067,-0.4291654764401758,-0.1938911564287501,0.176678509999665,-0.43822409801488305,-0.5511751480415628,-0.11234024346051917,0.12439376670099897,-0.1555052078094463,0.18172439387986428,-0.5235587592400857,-0.7393592282796361,-0.7811503146443252,-0.4905285843848352,-0.4842969167849612,-0.08861757596829477,-0.018667760152166965,0.3133012181745721,-0.42950976098977556,-0.5825388217162386,-0.05512373141580548,-0.17835164864138744,-0.1389703883033536,1.0525597710602486,0.27271883986456713
2018-03-01,-0.16785906572160714,0.21867798939834732,2.325692566819932,0.07513485168963782,0.005538895120322657,0.21325091009557562,0.42366286353442006,-0.0016931268651990405,0.1883492118225178,0.13216861236377414,0.05243102902796161,-0.4183350292098723,0.07143228271789386,-0.5960217061712163,0.6453309697442587,-0.06911080109224868,-0.43948938643378216,1.173485712493125,0.3153248545608337,0.13162441906488712,-0.04612581231766438,-0.1618243257149007,0.295869652654691,0.3879570169841823,-0.01765619768621074,-0.26503458797088597,-0.2864233307728128,-0.3508688480663683,0.20203937204403383,0.287784032796067,0.16377923537756223,-0.23553468920283271,1.3268263317733442,-0.2226001254013218,-0.5570233752497492,-0.5061223422456601,-0.3670275274601194,-0.2582946629269459,0.04960888824425652,-0.4508107226345359,-0.41438121744882694,-0.1059808740887828,-0.0646210526644507,-0.138220654559107,0.12461632953371118,-0.35111635620642473,-0.6089690730045987,-0.5839472499831214,-0.4173031917753149,-0.43855055788125086,0.010866471247874862,-0.09487831392256145,0.4321727748775182,-0.44063785737938177,-0.5057268178238351,-0.14271637704997567,-0.3048717304161219,-0.22414109300325663,0.5463700642215792,0.10106338757073613
2018-04-01,0.010108479085960964,0.2659497438037199,2.463598478398869,0.05308117450001146,-0.011398906080599916,0.19149641813010404,0.4146505274190435,-0.04479754681279652,0.16672861144706747,0.11365938829427355,0.1333114353083505,-0.46932224304422926,0.019545054762820355,-0.6912009960567548,0.9030265666690782,-0.020983350849622523,-0.48538260254838006,1.2850339245540277,0.6505992142967055,0.0697167428815237,-0.15475042422736993,-0.188680762698686,0.348069205047718,0.30232127815517207,-0.145083404912891,-0.2841092396662155,-0.2618979887455277,-0.23316728343860238,0.3539842553591908,0.26823866084441533,0.18649174443001654,-0.20704268056370367,1.594776729493326,-0.1692801796280459,-0.5444497154192152,-0.560376206778791,-0.36124215068691623,-0.24581067292311265,0.022586323417963614,-0.46198458524850544,-0.38241632797044256,-0.09858949326832447,-0.034234348927866365,-0.07246417086169388,0.15183685720625537,-0.5367357261440153,-0.6879152961009143,-0.6818132746721437,-0.5239792648499091,-0.6087827211927557,-0.15937551068943548,-0.11160418657314856,0.23821387270461125,-0.5432275604202257,-0.6780901289339392,-0.18338206808728771,-0.43557125397198965,-0.21806764570959147,0.8770236340229384,0.06804535456544725
2018-05-01,0.2499987767988509,0.16751561873654472,2.155426492475543,0.2262941974837291,-0.09824245662203071,0.08594348136737373,0.3736278960226022,-0.16656046102557226,0.07554043941067698,0.002733497332769369,0.24503839332792987,-0.5042223234575693,0.1373993612067115,-0.7652592701944286,0.9710986405417789,0.04835969032324613,-0.6019532599466364,1.380821388202101,0.8154508093187794,0.20878059273075278,-0.14850516660718263,-0.1974092848868809,0.711470689468589,0.19859106535355436,-0.2002556169080008,-0.2686345742252864,-0.25044257512382717,-0.18243022386697505,0.41003513011594034,0.47280561501896035,0.5127457398937382,-0.23128354399528708,1.612696665834316,-0.18349593765646494,-0.5161627839106715,-0.6651894945666734,-0.3852396010652008,-0.023829241780788823,0.13881279953107217,-0.5661368029833306,-0.3000344935717091,-0.09777546767009815,-0.11171617292430225,-0.032782252641325255,0.2033798241917209,-0.6566143444741537,-0.8159751864143078,-0.7862700529051506,-0.6556929230772713,-0.7980894991641405,-0.13354673101911863,-0.13087411276214442,0.21206772078310981,-0.6379862492050105,-0.7782579812885975,-0.2730836146690553,-0.5805129740319325,-0.390566915634577,1.0830034928132037,0.06133965125399876
2018-06-01,0.15829838303371369,0.2682729224121928,2.0180833328075005,-0.008470663900602443,-0.014146661426754248,-0.0014308537881544403,0.2908339145648586,-0.18681436102371468,0.08483168345242757,0.18104218620283474,0.06861139391988835,-0.3794500506985249,0.08361729540563109,-0.6654158580386742,0.7341587807246748,-0.003087579023398467,-0.41044923478431383,1.1497189073987846,0.5318820589383834,0.1465668415697933,-0.04981998832232479,-0.18668214143581857,0.40330343438169863,0.4134804255759865,-0.1271242475732542,-0.14409030566821823,-0.20107820616127786,-0.3214312147986525,0.2931147352872188,0.37200763400638875,0.3863943312119573,-0.1944344834261153,1.0564379504735348,-0.2568295844368916,-0.39242252799784827,-0.46922055508804916,-0.24633222666533783,-0.06386376615808503,-0.035898999658267566,-0.44555385910134054,-0.23447475124932218,-0.0022422410955100502,-0.03119436311462731,-0.11438449745769064,0.19028530400914268,-0.45008079038003773,-0.6281864992666795,-0.656789618134555,-0.5261778663296738,-0.5830315550479565,-0.05427027880428609,-0.06512282260754318,0.12310194575162017,-0.4958935964151768,-0.5557840467165467,-0.14183428313366153,-0.36665916049484215,-0.3640435668870696,0.7344156430336599,0.044759325691453924
2018-07-01,0.25781207958824814,0.32647643172104734,2.024558635011722,0.10599776637926298,-0.037568145911858114,0.055911365910249325,0.21017603044592478,-0.27819904373107235,-0.062264713186881177,0.04761722980248906,0.05363413390567415,-0.26016873653787664,0.13289101344898005,-0.37718641760661525,0.7557044824116972,0.03176252911449491,-0.38856902144454375,1.130091218695399,0.6271481131054919,0.08388975683041601,-0.10832352713846477,-0.07758643275628067,0.4278740227789369,0.35819847457258364,-0.13201612155910503,-0.21889943240981757,-0.2067185894285519,-0.3303979074276148,0.3233387732359163,0.35327365375278164,0.48627569948614024,-0.2135839867010368,1.3246540609289772,-0.25189434938399846,-0.3522380269088941,-0.4281914540213343,-0.21972187917233774,0.06913663461787445,-0.13329760237500798,-0.4943772748964589,-0.18484032360293606,-0.016422040087781503,-0.023026199721139173,-0.111346423678454,0.19270209609373098,-0.4368698765004229,-0.5831878817434903,-0.6135875269642668,-0.4903506686606663,-0.5768400634085039,-0.18616749250709524,-0.13125429379629333,0.04924918635771741,-0.5444482362172794,-0.5432210990469282,-0.226722821930537,-0.4736726656642033,-0.5338148099004537,0.6272238667623729,-0.09686956768457165
2018-08-01,0.2968692445750195,0.39921118107328957,2.0488197016081378,0.09125931002398294,0.19357556493065112,0.09811757286153266,0.2624625489474566,-0.18417572912226735,0.01664522946589561,0.20146738981246454,-0.059777054343279706,-0.29125152494907475,0.20152778322498105,-0.40839688238373645,0.5048052928419129,-0.07936188853666887,-0.2933395713368139,1.0122001144191084,0.1499558112229851,0.13877061694344794,-0.11660954110204741,-0.19875940628799824,0.2881443960886532,0.413552776228741,-0.05289150765394783,-0.057545949506820265,-0.06567921177492393,-0.5086244617086166,0.12669074749253156,0.21617172798119189,0.26504953453614566,-0.2862348367809705,1.009342941526963,-0.39619863880976297,-0.41970365981950875,-0.4067759290381484,-0.27432276954899054,-0.1413125646937108,-0.022950436569883534,-0.5202943219824985,-0.22922228449575505,0.11471774384965629,0.18834552529702372,-0.2508274357097851,0.22506722979519528,-0.36774196631547784,-0.6284792725682786,-0.5920041358528079,-0.5554319348197788,-0.4712980596559696,-0.06489159541219269,-0.12071662953611947,-0.06455754474659542,-0.45420281572435495,-0.5242377321807339,0.0062002936878425945,-0.31287019775456876,0.042412183644124635,0.5017126613247882,0.09001021759898442
2018-09-01,0.11896597584985456,0.36609006744574013,1.6814241655502369,0.11295287578734928,0.135561332900081,0.09574767869564284,0.1356018762651329,-0.2528271630434858,-0.10519707024750789,0.0315824737141327,-0.14284529561787335,-0.18666192314362726,0.25446237054965226,-0.1545089737889238,0.17078466867161016,-0.1106989494131899,-0.2097162296969295,0.8717995272104274,-0.052523230846757,0.072282816421296,-0.060572550191570235,-0.04097463117388908,0.1815675701877276,0.2600756243726042,-0.007620207862590961,0.06901825341849183,-0.06791581768551685,-0.5765631983283608,0.18513602354553754,0.1450597224590253,0.14776548441886556,-0.2929110937645146,0.8750964434885864,-0.3084137019443363,-0.29758742398617843,-0.27529054618840676,-0.21379390683529406,0.0004285665252468651,0.04058729620829074,-0.39100888951123874,-0.25933977542285785,0.011825288282644807,0.15413494829896926,-0.3259185015529298,0.20454975103886924,-0.12125306358864499,-0.3635472762031889,-0.2950928029067621,-0.2742203647716332,-0.20625237023359028,-0.05729009790565698,-0.1313808955838359,0.00794456919509745,-0.3177132350647012,-0.3362800846091658,0.006606711246253667,-0.25762702394734643,0.0982397651678138,0.040832537710858485,0.051511994826799856
2018-10-01,0.1719092745109256,0.43680030034975004,1.2890381199832215,0.06784381690375649,0.2619206060748378,0.1533619692265707,0.10852316774669085,-0.135871603697547,-0.046836401589057275,-0.014358012842581883,-0.2631243881040846,-0.009533013676953458,0.33081485806161326,-0.09266889803961861,-0.01655501290007802,-0.06538288415415516,-0.030904944791577557,0.6668823187806162,-0.5353348744829313,0.052377291546480007,0.08259686594278698,0.02780821750296497,-0.09477408222995454,0.1663067830524943,0.05964661076761207,0.09102647902150121,-0.049942985306417186,-0.5571450871250023,0.11385672491666234,0.07375046989118882,0.0690319504491037,-0.21034657199964676,0.459491862494004,-0.22874079592716048,-0.19649773083373556,-0.1917234121853119,-0.18051028999835647,-0.06147625284298913,0.10118817179713752,-0.2741547821533438,-0.23821887422326796,-0.012082671155386124,0.01937149719707426,-0.4159788683917457,-0.11693010795264326,0.17724026328357945,-0.13187605820784548,-0.2422116798468584,-0.07252623531526274,0.06313212836581913,0.13261259792026106,0.07210288639778531,0.01837947234058629,-0.19315083503285704,-0.24300492244700067,0.021279481629822312,-0.020175152379695846,0.0782156937846698,-0.637932390916427,0.16192935428551603
