Date,AAPL,ABBV,AEP,AMT,AMZN,APD,AVGO,BAC,BLK,CAT,CL,COP,COST,CRM,CVX,DE,DIS,DUK,EOG,EQIX,EXC,FCX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,LLY,LOW,MCD,META,MRK,MS,MSFT,NEE,NEM,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,PSA,RTX,SHW,SLB,SO,SPG,T,TSLA,UNH,UNP,WFC,WMT,XOM
2010-01-01,5.749396800994873,,18.425182342529297,30.731460571289062,6.270500183105469,46.68739318847656,1.2217440605163574,11.70744800567627,141.11630249023438,34.90790557861328,27.105207443237305,20.65264129638672,40.64217758178711,15.657620429992676,37.30146789550781,36.67018508911133,25.146732330322266,24.291969299316406,31.54584503173828,70.77439880371094,17.15257453918457,23.861434936523438,55.707359313964844,13.15305233001709,111.66680908203125,18.99424934387207,24.23956871032715,38.8499870300293,25.667930603027344,16.46933937072754,55.419734954833984,23.003433227539062,16.014320373535156,40.1075439453125,,21.107589721679688,18.737228393554688,20.96656608581543,7.591776371002197,30.141599655151367,0.8892859816551208,12.856221199035645,0.3527331054210663,36.631126403808594,8.922324180603027,38.12744903564453,14.466326713562012,43.509029388427734,28.897790908813477,17.636714935302734,43.05215835571289,15.63885498046875,33.626373291015625,5.921874046325684,,25.54563331604004,21.330076217651367,18.560529708862305,12.718751907348633,34.826011657714844
2010-02-01,6.125387191772461,,17.87748146057129,30.883480072021484,5.920000076293945,42.151424407958984,1.2758716344833374,12.848884582519531,144.4030303955078,38.38215255737305,28.24769401550293,20.65264129638672,43.14734649658203,16.74170684814453,37.39454650878906,42.066104888916016,26.58490753173828,24.027450561523438,32.86224365234375,69.4799575805664,16.28028678894043,26.93962860107422,55.63804244995117,13.075116157531738,117.39584350585938,21.1574649810791,25.193096160888672,38.93650817871094,27.69845199584961,16.004854202270508,55.28727340698242,22.44141960144043,17.606412887573242,41.01981735229492,,20.388898849487305,19.75290298461914,21.33113670349121,7.219661235809326,34.65650939941406,0.9435709714889526,13.632637977600098,0.3712978661060333,38.38218688964844,8.391572952270508,39.48057174682617,14.671263694763184,45.16302490234375,29.398834228515625,17.645061492919922,41.45109558105469,15.735878944396973,36.56401824951172,5.908976078033447,,26.211362838745117,23.75218391418457,17.84893035888672,12.871103286743164,35.13410949707031
2010-03-01,7.034823417663574,,18.399511337280273,30.84728240966797,6.78849983215332,45.451995849609375,1.4452847242355347,13.766663551330566,143.71661376953125,42.284271240234375,29.037839889526367,22.242162704467773,42.38551330566406,18.343191146850586,39.595706939697266,43.65184783935547,29.708040237426758,24.336061477661133,32.474365234375,71.59074401855469,16.669584274291992,29.943279266357422,63.4454231262207,14.075855255126953,128.40528869628906,21.937305450439453,28.621505737304688,40.604522705078125,29.53311538696289,16.69702911376953,61.0705680847168,24.004148483276367,17.999977111816406,43.227935791015625,,20.64873504638672,20.530967712402344,21.894338607788086,7.606091022491455,35.8168830871582,1.0534290075302124,14.82247257232666,0.39880144596099854,40.64936828613281,8.277753829956055,39.47434616088867,16.419281005859375,50.54805374145508,31.726192474365234,18.94855308532715,43.19221115112305,16.424352645874023,39.521522521972656,6.154289245605469,,25.290170669555664,25.94841766357422,20.35204315185547,13.235312461853027,36.4405403137207
2010-04-01,7.8158416748046875,,18.4641056060791,29.544189453125,6.855000019073486,47.50468444824219,1.4417705535888672,13.759590148925781,122.00040435791016,45.80964279174805,28.642776489257812,25.728240966796875,41.93831253051758,21.090356826782227,42.52501678466797,44.120121002197266,31.350444793701172,25.022001266479492,39.176109313964844,74.0251693725586,16.58587646484375,27.07225227355957,65.7461929321289,13.047816276550293,109.26826477050781,24.06802749633789,30.012447357177734,40.044044494628906,28.101015090942383,16.35927963256836,61.99961853027344,23.175739288330078,20.138593673706055,45.73530960083008,,19.57450294494629,21.182851791381836,22.828712463378906,8.191537857055664,39.51588821411133,1.4128570556640625,15.369834899902344,0.36006709933280945,40.35647201538086,8.070207595825195,38.781803131103516,16.964033126831055,53.64871597290039,32.303741455078125,21.85747718811035,48.609954833984375,17.11778450012207,41.93332290649414,6.206688404083252,,23.463275909423828,26.783863067626953,21.653472900390625,12.840714454650879,36.87032699584961
2010-05-01,7.689815998077393,,17.20445442199707,29.341482162475586,6.2729997634887695,42.728240966796875,1.4516117572784424,12.146721839904785,111.31214141845703,41.1331672668457,26.763357162475586,22.542089462280273,41.349117279052734,21.319496154785156,38.57223892211914,42.541770935058594,28.4400634765625,23.799236297607422,36.685325622558594,67.67069244384766,14.687196731567383,25.152753829956055,56.996307373046875,12.053282737731934,108.5609130859375,23.13210105895996,27.04091453552246,36.30740737915039,26.15035057067871,15.731842041015625,57.433082580566406,21.730989456176758,18.441829681396484,43.32511520385742,,18.820350646972656,19.034679412841797,19.285551071166992,7.857892036437988,37.92341232299805,1.5878570079803467,14.65510368347168,0.30116379261016846,38.91470718383789,7.351027965545654,38.407554626464844,15.788858413696289,51.312538146972656,29.04105567932129,21.454315185546875,38.216888427734375,16.408248901367188,40.0538215637207,5.912474632263184,,22.524063110351562,25.286428451538086,18.76285743713379,12.103401184082031,32.89331817626953
2010-06-01,7.529658317565918,,17.609113693237305,32.215553283691406,5.4629998207092285,40.09871292114258,1.4804327487945557,11.089479446411133,95.08078002929688,40.66603469848633,26.99297523498535,21.557992935180664,39.05513381958008,21.144563674926758,35.764888763427734,41.06666946411133,26.80615997314453,24.201772689819336,34.4213752746582,59.73496627807617,14.627409934997559,21.23172378540039,50.268310546875,11.043610572814941,99.03248596191406,19.176542282104492,24.841991424560547,37.11668014526367,24.18808937072754,15.340073585510254,56.24148941040039,22.514225006103516,15.215435981750488,43.03580093383789,,19.5353946685791,16.296382904052734,17.277631759643555,7.673761367797852,43.50411605834961,1.5521429777145386,13.677149772644043,0.23400935530662537,37.71430206298828,6.955380916595459,37.70969772338867,14.437092781066895,48.66636657714844,28.139999389648438,19.461040496826172,37.797813415527344,16.699283599853516,38.29122543334961,5.885710716247559,1.5886670351028442,22.004934310913086,24.725744247436523,16.767494201660156,11.574174880981445,31.259843826293945
2010-07-01,7.70089054107666,,19.615346908569336,33.47520446777344,5.894499778747559,45.233055114746094,1.5296403169631958,10.84183406829834,105.06069946289062,47.21918487548828,27.068382263183594,24.249988555908203,40.39423370361328,24.379568099975586,40.16567611694336,49.427913665771484,28.669828414916992,25.865629196166992,34.116939544677734,68.77389526367188,16.114425659179688,25.687768936157227,56.55132293701172,12.03392219543457,113.7813949584961,19.613840103149414,27.27971649169922,36.5070686340332,26.612852096557617,17.010047912597656,64.62963104248047,23.925559997558594,15.453871726989746,45.557708740234375,,19.46395492553711,18.950429916381836,19.38008689880371,8.315838813781738,39.45936965942383,1.465000033378601,14.965571403503418,0.2106313705444336,40.47420883178711,7.316318988800049,38.451576232910156,15.198223114013672,54.80032730102539,30.82352066040039,19.44979476928711,40.74843215942383,17.727935791015625,42.30766296386719,6.311505317687988,1.329332947731018,23.69232940673828,26.561227798461914,18.1626033782959,12.325406074523926,32.689453125
2010-08-01,7.27730131149292,,19.304607391357422,33.92405319213867,6.241499900817871,46.13671112060547,1.416463851928711,9.621747016906738,94.69403839111328,44.405616760253906,25.469348907470703,23.25973892211914,40.24466323852539,27.072528839111328,39.04307174682617,46.90019226074219,27.691194534301758,25.98663902282715,30.441503524780273,67.08228302001953,15.68681812286377,25.972597122192383,50.797943115234375,11.169445991516113,103.30248260498047,19.1391544342041,24.861083984375,35.834625244140625,24.05576515197754,17.24770736694336,64.0415267944336,22.574708938598633,15.1945219039917,47.733333587646484,,19.859331130981445,17.367698669433594,17.6230411529541,8.543211936950684,43.28532028198242,1.7931430339813232,14.225830078125,0.2138400673866272,40.01901626586914,7.7601752281188965,37.80839920043945,14.658919334411621,54.74446105957031,28.27006721496582,19.79574966430664,36.42497634887695,18.642169952392578,42.89091491699219,6.7300310134887695,1.2986669540405273,24.680482864379883,25.945844650268555,15.42477798461914,12.072587966918945,32.37724304199219
2010-09-01,8.494178771972656,,19.982147216796875,37.10940170288086,7.853000164031982,51.61479187011719,1.5823620557785034,10.115957260131836,114.37731170654297,53.61930465698242,26.511037826538086,25.4779109954834,46.103023529052734,27.54558753967285,43.11604690551758,51.72584915161133,28.167743682861328,27.164548873901367,32.579097747802734,75.27545928955078,16.61103630065918,30.807071685791016,57.00736618041992,13.050048828125,109.34768676757812,21.980012893676758,28.16845703125,39.306419372558594,25.18048667907715,18.062562942504883,67.1904296875,24.873268127441406,16.700496673583984,49.04525375366211,,20.791301727294922,17.36066246032715,18.487028121948242,8.72854232788086,44.337100982666016,2.316570997238159,16.286544799804688,0.2677011489868164,41.42820739746094,8.468026161193848,37.99850082397461,16.31027603149414,54.197147369384766,31.0671329498291,21.244354248046875,42.2393684387207,18.921632766723633,44.27320861816406,7.120936870574951,1.3606669902801514,27.318159103393555,29.230684280395508,16.482410430908203,12.961621284484863,34.08738708496094
2010-10-01,9.00996208190918,,20.649497985839844,37.36279296875,8.261500358581543,53.26553726196289,1.734904170036316,8.848910331726074,114.87452697753906,53.564781188964844,26.600709915161133,26.347429275512695,44.8734130859375,28.597639083862305,43.940582275390625,57.16743087768555,30.74625015258789,27.93147087097168,33.542762756347656,61.956077575683594,15.924442291259766,34.19838333129883,56.61627960205078,15.231966972351074,121.86465454101562,21.438833236694336,30.20065689086914,40.43562698364258,24.89599609375,19.0701904296875,68.34748077392578,23.967676162719727,15.988717079162598,51.191104888916016,,20.723756790161133,17.494314193725586,20.13266372680664,8.832858085632324,43.065589904785156,2.4795711040496826,16.61292266845703,0.27549371123313904,41.02419662475586,8.591323852539062,40.279544830322266,17.370113372802734,55.85203170776367,32.61111831665039,20.63083267211914,47.91609573364258,19.24173355102539,45.83905029296875,7.101014137268066,1.4559999704360962,28.152971267700195,31.331871032714844,17.09918785095215,13.119044303894043,36.68020248413086
