Date,AAPL,MSFT,NVDA,AVGO,CRM,JPM,BAC,GS,MS,BLK,WFC,JNJ,UNH,LLY,ABBV,MRK,PFE,AMZN,TSLA,HD,MCD,NKE,LOW,CAT,HON,UNP,RTX,GE,DE,GOOGL,META,DIS,NFLX,T,PG,KO,PEP,WMT,COST,CL,XOM,CVX,COP,SLB,EOG,NEE,DUK,SO,AEP,EXC,PLD,AMT,EQIX,SPG,PSA,LIN,APD,NEM,FCX,SHW
2013-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,1.355738384529542,0.942599595224396,0.9695904861834301,0.7015716580335571,1.2947865533881133,1.1263214911038628,1.1957802375140325,1.2831888379451803,1.5459261447249626,1.6760751220596724,0.8698961475764755,0.8070630422945839,0.5614950311084415,0.1614566912239947,1.557223843387247,0.815284444289203,0.9149959322164694,1.5678078574964118,0.761736711335823,0.9329900558999977,0.4599340492333172,0.541541656972833,0.9148090688640922,1.0797540144751232,0.8103861422259523,0.8360432943239839,1.0645524123669232,1.1643757152365084,0.8421104880026954,0.8413018198490076,0.5784688753358017,1.4449079459302414,1.1174623191967328,0.3059878010537829,0.6296189465634277,0.7888238486263017,0.7234357745523281,0.16714408064265487,0.7619784874552882,0.769951362286007,0.8349680624782057,1.042456104725665,1.0386706628474858,1.0271570645619135,0.8362561571116561,0.3402663234024125,0.07546784539353998,0.048307480738066184,0.19688859711959517,-0.027557870186015493,0.7879189090400053,0.8894909122761812,0.3666014042036454,0.5017402638525839,0.34906344999997246,0.9851970821973215,1.3001817632780046,0.3659153121846973,2.5209913857912385,1.1816450107253864
2016-03-01,1.3631339320995772,0.9674038846957549,0.9561306203419382,0.7188305939924071,1.3000296355867609,1.1343242358433212,1.2276693914325763,1.3000729108442832,1.5563281079005251,1.6765833469359923,0.8883927423923573,0.8046407996697045,0.5636285526079192,0.18785856782222105,1.5559045183158207,0.8200115979792366,0.9208587590484965,1.5886931349592919,0.7845284571521729,0.9388568385743414,0.4758525926689905,0.550197731864457,0.9335757782662658,1.0565886728296077,0.8151122259031179,0.8079917100189657,1.0346718710394305,1.160687725996722,0.8368897348997184,0.8551648302803083,0.6175970720393341,1.447584103083754,1.1098839632016007,0.29139142060873646,0.6298661255527656,0.7838850930616132,0.7252962851713552,0.16576499956218832,0.7681476178465623,0.7690639576674168,0.8258843989213238,1.0456303901101651,1.0705355400412975,1.0271279493164638,0.8580444238980067,0.34283174855971765,0.0801843821726594,0.05124113836245192,0.19376069748331165,-0.04115355737598192,0.7966438101366279,0.8940484275971079,0.3784608768644888,0.5001522312595005,0.36065542029992076,0.9756104365676936,1.2923431128504983,0.2999282844362182,2.3787848789032138,1.1703752700682473
2016-04-01,1.4408331441900954,0.9975269415600212,1.0475429265935214,0.8110347972037122,1.3013804133139675,1.1551397612395897,1.2110674625668247,1.3090066158226394,1.5023359639855833,1.654606885872465,0.8517674202460208,0.7535143813908768,0.5796345550316799,0.15100803979619365,1.462363082333538,0.819784610568109,0.8482683636132959,1.5796796931723927,0.8948150429446833,0.9602356821698175,0.518091197320414,0.4504808860831957,1.0269146221110594,1.2031963520709006,0.8553014994187892,0.7555411954484929,1.0109430698238902,1.2155730113033325,0.7526149456193241,0.8852186509986175,0.6824588562213318,1.3863916258541529,1.141691859656524,0.3348547145090375,0.6193808879672994,0.8078141997781343,0.7107827024045481,0.1646592342710615,0.7566807230332844,0.8022156394867929,0.8421279032596138,1.1741088613986648,1.2320483596420817,1.0410492436744705,0.9506656178346812,0.3335843631743077,0.1589011213534527,0.1272931236289907,0.2529659149333318,0.06638615660638399,0.9190138475653018,0.985454279962092,0.4478333326185978,0.5948456052878235,0.4573833624542082,1.0872064714388963,1.3189569432231196,0.3055451027880578,2.6556889119614033,1.1403396223448312
2016-05-01,1.4538047098320843,0.9542527778203479,1.0374129954088989,0.8733443891116383,1.3459265565304628,1.1527770791881888,1.215487294445817,1.3203682500628138,1.5098929999459325,1.6509987171195646,0.8502203103706747,0.7447631752093192,0.5727158443299527,0.1652242410943039,1.4289579003534523,0.8003608447352004,0.8521711949624706,1.6160090131023725,0.7835409600831982,0.9517739965617843,0.5151351445404468,0.4320183055008683,1.0352317178184856,1.2197693727649628,0.8741601238377211,0.7475293244126782,1.0270383426611012,1.240280558971353,0.7403654866873474,0.8819497185436838,0.6705847290761306,1.361834872286018,1.1102776310627398,0.331571285785321,0.6256718171670324,0.7941923082325804,0.7023589544131856,0.14838146231518526,0.7568898214627124,0.8047417932127257,0.8520685185277771,1.1698153659713686,1.2349213016925105,1.0501613652345685,0.9794780153217868,0.319889127775891,0.14854734573907502,0.1197109904016155,0.2370926774727748,0.03603240296240516,0.9052796609793491,0.9609040067293823,0.459723515074881,0.5579491170507844,0.4325357634319907,1.0829480923180577,1.3299049113395192,0.39896872193646604,2.693836703471798,1.1215078991606588
2016-06-01,1.4691878380534127,0.9529966967766194,1.0860693559082113,0.8325907008962037,1.3641354786746196,1.1234571216144378,1.1844293819926683,1.2800144559554107,1.4594020295636185,1.6456650391953334,0.8331606678842391,0.7552581399205602,0.5651297127714335,0.1820613597845382,1.470635542794219,0.8126060187601694,0.8943679459263651,1.623801892754984,0.548912303269889,0.9288029381932745,0.5324727454392909,0.43460283339596395,1.0178889181672344,1.2040838535283065,0.8541430094736672,0.7268925872606251,1.009052526406599,1.2259865125147575,0.7481481423316743,0.8788431705706112,0.7327380299496917,1.3595143880208618,1.1299874150271263,0.3595232816702889,0.6301809707246132,0.8188536732876892,0.7107346892110946,0.17538638808851098,0.7589079526539767,0.8185765408803383,0.850909952882491,1.169205443993076,1.21469361229962,1.0510259522894834,0.9569744520366148,0.35914945864999104,0.19324559629383678,0.1543307117426599,0.28810443042554,0.10042675311029174,0.9348918122665553,0.9967322069973166,0.5049281186549429,0.5835567606124465,0.4762778840002681,1.0730384572686584,1.3013254411802555,0.36297536690642157,2.6394450991095666,1.1196883134747948
2016-07-01,1.4107832992485627,0.9687365454655126,1.0683264350409103,0.8198426847640141,1.317960931250271,1.1288850585446406,1.1900795271401288,1.2721513342586275,1.4551270636406728,1.6254459498219973,0.8801603360525427,0.760478663184041,0.5818916870563471,0.1119121626803852,1.4707687223050034,0.8122512754648736,0.9257253466808367,1.6652114561668592,0.6317137196041144,0.9345725857832385,0.565681800925194,0.46074364494048037,1.0086771651588757,1.1838300604923675,0.8677619379583885,0.7270056749077194,1.0060815782243853,1.2268223624012315,0.7136598441477915,0.9128676143896934,0.7525621425144287,1.3816988727343202,1.1165788536759478,0.3418940168498736,0.6287828014280814,0.8280021885797031,0.715129094888957,0.16804301264627142,0.7601264852781013,0.8111529911816371,0.8514948118939303,1.155511693285475,1.2353243460488437,1.0417019243585603,0.9777498410805194,0.39431332985082745,0.17764407826082995,0.13888549861297506,0.25208206040671705,0.07546989616030707,0.8897466796351003,0.9431616443416446,0.4153346808058662,0.526447453899256,0.48212154076899916,1.0899951883492194,1.2962866114013787,0.21550088382587956,2.607861384636638,1.0833622165987615
2016-08-01,1.3682827373950763,1.2003542555840765,1.2524889402146333,0.918671318516677,1.218734921450827,1.1233168340818973,1.1449447653423814,1.2672674230155396,1.45275399668527,1.6176623165788526,0.8546279925460796,0.7078286549165991,0.4828516483217632,0.06653672264532026,1.4598808095738134,0.8061059996679243,0.9451690543990667,1.675743213502046,0.46038862488120874,1.00887235811658,0.585308414048336,0.5047229269214345,0.9717047028140248,1.2927747693549585,0.8425101559282892,0.7737249852645143,0.918694682793571,1.193117211178384,0.6700426529274566,1.0405825506899635,0.36095338169272045,1.383455958622951,0.9729047363332852,0.36372170034417795,0.6061878709916767,0.8216164464348499,0.7365897672237094,0.11507526194946069,0.7671126446203796,0.7983657532450568,0.7858349201921417,1.0923303742209614,1.124093002296961,0.9239191891295297,0.864628255835393,0.31993534700445764,0.12017740958416367,0.12431643623965333,0.2119077478913637,0.11530063398026531,0.9921565088583237,1.037578470931114,0.44143068224097953,0.5715928417964901,0.3919204512619897,1.101706164284888,1.1637855649980993,0.31521268365926935,2.7281407149172794,1.1597261229579299
2016-09-01,1.493847498768476,1.2869003712570526,1.2776779323405425,0.9550081641670549,1.3952778111186066,1.0475641570330065,1.1295930943251857,1.219790462871741,1.4243149904474879,1.583129589801688,0.8075758240407127,0.6500255001306416,0.48007889653014413,0.033755323218104684,1.4522326960534437,0.7959696303689336,0.9599962146528516,1.6417052908335663,0.7538760448773821,0.9761483401583257,0.5632335376772009,0.5004065291066395,1.0492058515744898,1.3488312851772664,0.8198862397361304,0.7580039968826637,0.8977824754500747,1.1756967391588025,0.6861173850188881,1.0173420579230348,0.47357086869183596,1.3643838756474547,1.1460587504189346,0.35051227262630835,0.5952834335765926,0.7980075881366935,0.7108266549332802,0.049491434913127824,0.7415989541929477,0.7903586234540363,0.7400989165536175,1.0952116054898642,1.215543977070651,0.9614104019276108,0.967831746816046,0.24989503944935917,0.04402119360970621,0.04627754804949996,0.13369536291773443,0.13066623575612724,0.9324041462795944,1.0523014413636727,0.4054801132908765,0.4878198756035569,0.36356694907200193,1.1104007187879288,1.1236460937340966,0.417543644295406,3.007182093234439,1.1966143067467638
2016-10-01,1.4906129823055643,1.3008856009015994,1.2442795982733288,0.9488208754776515,1.4254350916557756,1.0535703600279862,1.1585654454905148,1.2233160901213371,1.4120218275536023,1.5840416115565557,0.8615263211247763,0.6579477051877729,0.4882451567195145,0.03750671036920256,1.4507676662740925,0.8066295081317558,0.9683617537234457,1.584082971794874,0.7086327982411356,1.000132339865719,0.5564329230495123,0.47829246927307817,1.0696552744670813,1.3182828408315173,0.8075157754023865,0.7482529146102099,0.8793045390343477,1.1936782762970817,0.700381455036532,1.0116405044913985,0.3971093563583002,1.3573988588071388,1.1235425127718666,0.3641921223204089,0.6064642027041377,0.8198378712081636,0.7135141708595041,0.03487137433584809,0.7613603542040472,0.7883062008722316,0.7435233701312189,1.0749342825606214,1.1634687102678685,0.9205543844566496,0.9012680967883306,0.25296583189050226,0.031755491940881966,0.05081128337391215,0.13424825626546388,0.15059457199035933,0.911610253959841,1.036221399350746,0.40734116818258126,0.5028063464704766,0.35249174208436845,1.108088922630465,1.1311234345258256,0.47546826176050294,2.923648416364079,1.1925441165991189
2016-11-01,1.4602685964522528,1.28428374392446,1.3840881260986044,0.9920117378601747,1.434781451432447,1.0953410984630143,1.1671369536657457,1.1974272229770828,1.3724176614405528,1.5668416160252643,0.8406977104160749,0.6309026219279454,0.5944804774683154,0.12935660041953656,1.5018163091348464,0.9486334555326239,0.9751893093415456,1.5380519734887905,1.0035663880656271,1.0621114413470094,0.6039401993705669,0.49090137839536707,1.126750002198786,1.4174646403230189,0.8378464067726922,0.885846327780377,0.9316034394014483,1.1389718891108198,0.6971330349070535,0.8708828517494717,0.45049296757155793,1.3560985225175721,1.0200560940974839,0.36919686736101254,0.5795375361232917,0.7926761238076938,0.6908460557681226,0.008502026520406741,0.7972883839909148,0.7449379893620209,0.7541267547469614,1.1231132116000233,1.1242980134471485,0.8788328212567146,0.9177082837007869,0.19187126897648013,-0.042956563900889234,0.07701627969923594,0.0605170114400409,0.20413990291402362,0.8960765338797729,0.9888453849462382,0.6378236486930151,0.5572684846879371,0.348464943471002,1.1183953936544975,1.1858146338982056,0.5769219995939302,2.837264925842045,1.2952275975558458
2016-12-01,1.3786297106396987,1.2238499844219048,1.5652188130915743,0.9849160134621768,1.3965221448325285,1.1403788279321314,1.284381887613656,1.3298154238959965,1.4839377161109537,1.61620763018318,0.9309449783146881,0.5727847225964101,0.6242918232692338,0.03815952902613265,1.5605230119599878,0.9067382382182545,0.953946803957237,1.4226997641697978,1.1037326479500087,1.0755577466630921,0.639999613905817,0.45357554188702165,1.194286499212561,1.511417030522634,0.8467178322735252,0.9502152600582268,0.9390209682319676,1.1605087646449068,0.7784793369069378,0.8041911576478398,0.39663232789091485,1.379063549086963,0.8655574503071644,0.42619339006109774,0.5025430132638009,0.7307277598494877,0.6200212002398308,-0.0217252334066464,0.7602928683996837,0.6494685981234279,0.7585791031318743,1.1520283889354281,1.212633514304008,0.9697263350584169,1.0672870800300143,0.09056104168953391,-0.09734054362608514,-0.012279865193845272,-0.025929295088975735,0.19844252472414953,0.897335873271879,0.8721492990856001,0.582418695461756,0.5399505925397752,0.3831359985674996,1.121916065877146,1.2459969977087249,0.5160354335288602,3.1171679051253642,1.3769306562804808
2017-01-01,1.390877004442691,1.2434267237522496,1.598966341337015,0.9374740287548273,1.3697303661126248,1.1537523629499487,1.3073098280458366,1.335453970514187,1.4947011185587207,1.6094380516237294,0.9312136279207971,0.5950991262709067,0.6293765188102525,0.051237687795476106,1.540331358721195,0.9014977382984646,0.9731112073687406,1.425693291491628,1.0700424338578065,1.0827707345744049,0.6479201073251184,0.46223857806963914,1.1857883504823272,1.4838283274766906,0.841712206813354,0.9451875844858612,0.9352555027482836,1.152024231049848,0.756885151230483,0.7915245342448001,0.33749153584892355,1.3654061137951232,0.8821988328891207,0.45033664269489615,0.5221625750214076,0.7279421965590387,0.641659376153862,-0.014740793956223373,0.7982259583740936,0.6563580715674677,0.7367300752054542,1.1588034764338846,1.2343019877188022,0.9656160432694304,1.062641329712352,0.0962668917225859,-0.08242675678790107,-0.002547108115059659,-0.010187300798881152,0.21028585689717116,0.9205737191902985,0.8737270196846527,0.562577324741076,0.5339900344119705,0.4062085481732244,1.1089372224115386,1.2411947521932079,0.5592789675573429,3.059263574653066,1.3825997329739632
2017-02-01,1.3079083958644344,1.2945508757750284,1.555025964301811,1.0183885890267412,1.5885791913822975,1.1000805154860633,1.4376072112090594,1.2568200698930863,1.4638805347122126,1.5901015520737096,0.9614918611413765,0.5531769285705298,0.5768913424600066,0.12251301583300012,1.4894724726401285,1.0294185984174626,0.9818149009707297,1.3660369903880851,1.3946187082884218,1.0325199916081162,0.6243574446219325,0.3983115337232044,1.1419906029919398,1.5878552367426328,0.8668675881165426,1.024043002734134,0.9709583449282364,1.038055447417447,0.7301505782020832,0.8837413816596869,0.5358237146496371,1.384890474565439,1.0620063669629838,0.38011948707604026,0.4820589442225227,0.645907341640432,0.6169565846314538,-0.08168558420943614,0.7531454803980049,0.5959056103040634,0.6187244943945291,1.0383923610680879,1.1770304020140336,0.9731688358480591,1.0759995745275985,0.18182946621824359,-0.06373447705910215,-0.011324618004284222,0.030512328188959242,0.2744048980443147,0.9677442987751235,0.9038791195066763,0.6311874282631462,0.5760480198869401,0.45071934310109985,1.1154156881859199,1.1923026393351837,0.524005687793989,3.1443749991519505,1.4703530607605495
2017-03-01,1.3848555438270964,1.2899660725215427,1.3379609195140727,0.9533138693876206,1.602176553739084,1.1491164215855325,1.5531524291722634,1.332285103383712,1.5061729785836593,1.6282563790375828,0.9739150234068101,0.5877972208039574,0.5320373163762353,0.08319820685862456,1.483375268600326,1.0180902776547207,1.0013370050559995,1.4008174518109886,1.0684009034364534,1.0239017142440698,0.6604690311916946,0.3969013326126325,1.0879453446075629,1.5821284549613548,0.8881791285534645,1.010943443208364,0.978211191449883,1.0405526008386223,0.7623132425222321,0.8916675514626669,0.4817779964493258,1.2789590337714087,0.9933081230708051,0.421441717055123,0.49506250465582374,0.6523600720863064,0.6884225913878435,-0.025852662813454358,0.7940712939532324,0.6893600452479446,0.5478997364916938,1.0247239622020112,1.1407917625861823,0.8790250622459908,0.8932421033347735,0.2465191983587744,-0.02058422462645295,-0.02770678012040641,0.04302888303602201,0.24748641921622203,0.9543266248272319,1.0058187671442929,0.5927441494847604,0.5420613220129256,0.4326058915527205,1.0814634201492295,1.0526698885728676,0.3953163716684458,2.9585641624141013,1.4045610725895616
2017-04-01,1.3694714070352239,1.2869221893022904,1.3159889934769347,0.9503964926193571,1.581779079000751,1.1681401430683236,1.571505134188973,1.3546170619609412,1.5276175966728145,1.6323246953966248,0.9937653859802387,0.5885684655972134,0.5458500935453321,0.07715655968299776,1.4632053357961208,1.0281099438429975,0.9956347051415597,1.3746923222571144,1.00624434913981,1.0148671548458235,0.6577997657632606,0.3995255608445931,1.049007155268455,1.5949703865452927,0.882598810974248,1.0195182543941355,0.9745740563217493,1.0392424632281054,0.7710010703135275,0.8779252912493218,0.45095105483462117,1.2652188607095416,0.949866229084742,0.43730537920750034,0.5027665047666279,0.648905937414307,0.689452968023992,-0.028157781852615162,0.8069265763275815,0.6915568778793453,0.5423629387272509,1.0400046981837345,1.1261641355303857,0.8902373715544223,0.8931319206281328,0.2598325217889012,-0.018290738738892837,-0.017732430416994252,0.04381656673078254,0.26664182051085894,0.9462336558392661,0.9855513016139466,0.5682791536322276,0.5660392641684067,0.44644021218835245,1.0786014111015871,1.0614526584360187,0.41069516302998116,2.9464274732504174,1.3979148846765974
2017-05-01,1.3574436417995153,1.293104754839342,1.2992331721816905,0.9498391173724948,1.5972855383956555,1.172120919523112,1.58021552856958,1.350102650111482,1.5284740600952404,1.6356223722399772,0.9864500649904763,0.5826890899912062,0.5644374698348946,0.07100464232661281,1.4620939517159193,1.0207421881663692,0.9953716864457007,1.388821031104874,1.0274955115877336,1.023860565971256,0.6673475230093522,0.3988013213750771,1.0587956031737495,1.6060328107442647,0.8899482106548808,1.0271269290577472,0.9833999331399245,1.0289819465484482,0.7721591068495632,0.8963743858901352,0.4596490727475542,1.2676959293824823,0.9604809958751994,0.42546457793587256,0.4942243617655814,0.6466757139681689,0.6881541498733068,-0.023667738519909894,0.8122963107096133,0.6840069930870644,0.5367051183062097,1.0326862772769758,1.1130472867941674,0.8723036633111987,0.8825284410732145,0.26185824923760165,-0.02218367787132456,-0.02237689053874172,0.038896929604938825,0.25468718084002123,0.9548298785719327,0.9883147839746198,0.5719202323675623,0.552287876246671,0.43382114531782767,1.0886185810866096,1.0688427197314554,0.40831231928214584,2.933661339661432,1.4083963069838423
2017-06-01,1.3486822066053983,1.3028489860689398,1.3686080946584875,0.9306442921277228,1.6092683273289001,1.1736939707225045,1.585321483316611,1.3499780940169197,1.5334971949672962,1.6532859372666713,0.973125581661155,0.594631637101237,0.5472142289001599,0.06280669221930557,1.4513583437650632,1.0417221607158174,1.0207018667572814,1.4064091991540422,1.0524467019788672,1.0281185347458703,0.6884644476614193,0.37147513306761176,1.0431852670688588,1.634765320582762,0.8996832119853266,1.010819487033249,1.001701412868582,1.027234431654159,0.807167394947492,0.8870939306510914,0.4442164098087314,1.2385779799262573,0.8666332334776737,0.422925714597339,0.5076925955473759,0.660107518835574,0.6877431610221885,0.0023383188092616167,0.82252000622492,0.6909351147712253,0.5448009775034567,1.0428534100899425,1.0696516450179312,0.8559963481653812,0.8467782075239958,0.28894376080733575,0.00851178609466366,0.003639876391680402,0.05646709115116702,0.2424737915831528,0.9573034383719836,0.9714604025932686,0.5662137273255801,0.5333268763782442,0.45216559707680926,1.0998705525576544,1.0726546461072632,0.45307689434245096,2.923711640709236,1.408114919253887
2017-07-01,1.3588982070908069,1.3063021697529669,1.3995410006381515,0.9470373151369196,1.598627606623992,1.1509422159714808,1.5722570994845293,1.332281347313752,1.5148259869575083,1.6410995489372442,0.9479210404131835,0.5823320886395079,0.5404922337961136,0.048098439884398436,1.4286776827178618,1.048111479862484,1.0140540179225666,1.417087551051209,1.0116900144740741,1.0343493135431305,0.6918906364272371,0.35283824958445775,1.0490407909551775,1.6185954680595784,0.9034540119512526,1.0146816304603408,1.0019196604179839,1.0368821005664035,0.81236904859242,0.9001169359671432,0.4404191939497846,1.2408773817215122,0.8827937348232991,0.4315295497856762,0.5192979528077634,0.656856928939968,0.6908105145498614,0.013643211165510332,0.8452575968764809,0.7000307383226945,0.53926246266975,1.0219284321797064,1.0467671649682362,0.8299818039598866,0.8201765130963903,0.2804402261720865,0.001540517192415991,0.003451872065016825,0.05246772191657316,0.24346707318858513,0.95512939011659,0.9749123169384843,0.568265779561825,0.5212211367728322,0.46402927771164526,1.1000411324094725,1.0612553424949973,0.4418527149590269,2.887115227233875,1.4007930093290104
2017-08-01,1.375802851281973,1.3349520644534674,1.3673378798734142,0.9243563466576115,1.5741601649081853,1.1372578193521545,1.5500940798126268,1.347426242534203,1.5299914439272913,1.6159847271621577,0.9121661403232189,0.5505843277944977,0.5323970088614065,0.03000596721955704,1.357984169207351,1.0376165365056405,0.9820491664795582,1.374993847935087,0.9021647672982038,1.0024377257850294,0.6525175220124922,0.33870390949674517,1.030579703208096,1.6049023938662712,0.894886256654328,0.9748374641964905,0.9320725758582811,0.9901451819371543,0.7926239419603707,0.8901543458635939,0.5172487676579332,1.2515088630816502,0.9365260209531392,0.44414429301177555,0.525949028220456,0.6312772733991214,0.681763564064187,0.02904760025281751,0.8385140969691804,0.6424422971004246,0.5287061681322253,1.0427175008098635,1.0587288361426648,0.8225286690102223,0.817306495869435,0.24305842564510194,-0.011444627870048567,-0.02705445088276911,0.012933554723296978,0.18589269948507486,0.9646670110852946,1.0074750890763686,0.5798473259472159,0.5143788857793419,0.4580315587481242,1.0742717696161388,1.0703732778979047,0.49591956890681504,3.030227922796621,1.3612196122306215
2017-09-01,1.3479425828260674,1.3378773046410242,1.367904963978111,0.8217088394392073,1.5438662778862304,1.1513712950163337,1.5593204421446525,1.362359049405331,1.5300449454103413,1.5978469497858505,0.941101192880697,0.5430662443665621,0.5045012720142228,0.00542538398891664,1.335921357527832,1.0171750652953022,0.9830289072257177,1.3731378429564725,0.7372856968593857,0.9076875517812414,0.6949749452784332,0.36161932565154986,0.9859558348990259,1.568101636990209,0.8972260972135875,0.9353262111898442,0.9376161755849957,0.9967351531957631,0.858685522846146,0.9256148954032061,0.5276331911344752,1.2630128012886774,0.8826488832192774,0.47091613941304467,0.46580696749154105,0.5986546824878909,0.6658966201026877,0.012979255066154865,0.8449982650603479,0.641953097401182,0.5424841526497965,1.0725274549916928,1.0860553219577245,0.8343283445780519,0.8489043143504631,0.21525605858206628,-0.03165518015126953,-0.058470927884723724,-0.012205986650399209,0.13079887727733258,0.9999035091026225,0.9947774596538076,0.6019041385708537,0.5214991001996164,0.45995439576099884,1.080863521314589,1.0962181339191508,0.4351110829539602,3.1045136434874454,1.361017212547226
2017-10-01,1.337430356754896,1.3728060245510996,1.2988289553660788,0.8469225659399708,1.5339506463925527,1.1830616943239334,1.6446270318212832,1.4214010642968553,1.5714979317574471,1.6370994380967439,0.9905536164433935,0.5722930259596865,0.4807079662993581,0.03275904649873331,1.4263934095147022,1.0225637231472886,1.015255460523372,1.321428729288845,0.6419883902301262,0.9140702224642043,0.705311269217999,0.47138366584341906,1.0189591497488988,1.5234684493505735,0.8937302830125711,1.0056539303656167,0.9323057446725764,1.0012348486802052,0.8596283973172569,0.9436479875971515,0.560754776937558,1.2710070541919656,0.8303896341024066,0.48930523557867767,0.47336318235679326,0.6230799679602238,0.6698388285262515,0.02838966766694017,0.8934287793964096,0.6608891906151969,0.5331668934655716,1.0537252664163899,1.1018377299917534,0.8234627569586737,0.8099182052185345,0.16440541433206088,-0.028363474189861973,-0.07480262509988787,-0.049988068147366865,0.15329473715701608,0.9320952335464522,0.9389771504569813,0.5541635024604337,0.5173222176640436,0.42229832838910786,1.0974944322915379,1.100597660543298,0.28562055086899757,3.090905139857582,1.3937852588135953
