,AAPL,MSFT,NVDA,AVGO,CRM,JPM,BAC,GS,MS,BLK,WFC,JNJ,UNH,LLY,ABBV,MRK,PFE,AMZN,TSLA,HD,MCD,NKE,LOW,CAT,HON,UNP,RTX,GE,DE,GOOGL,META,DIS,NFLX,T,PG,KO,PEP,WMT,COST,CL,XOM,CVX,COP,SLB,EOG,NEE,DUK,SO,AEP,EXC,PLD,AMT,EQIX,SPG,PSA,LIN,APD,NEM,FCX,SHW
2016-12-01,0.052544599481420276,0.027441318479677686,0.07756296806165375,0.04746781076244659,-0.0018954075182820035,-0.007815428910832537,0.037087789591333103,0.04638953041579135,0.02235618954406294,-0.039944913063623036,0.006758279548965436,0.029764848108301042,0.0706078429438791,-0.030304658039743394,0.05492232521666496,0.020957849280026048,0.04512694858646908,0.06160324932955749,-0.003464724333516977,0.06230921010313401,0.09734498926757146,-0.14129225859667255,0.030111396521995137,0.008164160712925913,0.08690590116906147,0.03768902627813304,0.013722362762876318,0.03430567720043326,0.06802032624941433,0.03810164054800909,-0.008863742518908337,0.09607873349207169,0.029013326471537017,0.029785824369605893,-0.035082726090983465,-0.043465042626067686,0.0200580042471972,0.03514911535575898,0.05436925665842431,0.044257679630306024,0.048870520048363474,0.0015365377817617796,0.14547521864159654,0.04060571273208561,0.015244657623974636,0.026315338175656754,0.042762312092273255,0.07325624469947531,0.0334273692781622,0.007582741725120559,-0.004498862575026046,0.0601377042594845,0.010478921740391731,0.10254517938304157,0.13376392319655672,0.003833356089557609,0.021806549001474385,0.048632376517951076,-0.029252865230595542,0.03967150264612699
2017-01-01,0.02796837701019686,-0.03762099721215527,0.10628243846983322,0.011090277491758014,0.09202990947245163,-0.02221727535656915,0.12066720424588709,0.033870009755542024,0.011250360561866568,0.055294361869056896,-0.03272057811285174,-0.04742718923215958,0.03769692105096095,0.11222347644310521,-0.044159110440819126,0.04623639952394879,0.05701160056807264,0.0034995788512996243,-0.018127347492428676,0.0773561051525526,0.0060908434460896,0.2168018126513821,-0.0419068232116251,0.06903489971745683,-0.035759549624832306,0.03760991759709337,0.020626273252628034,-0.023654607371421877,0.0015379208471398564,-0.023399605880065483,-0.005038640628796998,0.043388344011487445,0.017542239947215217,-0.008288748927436387,0.10411713272992688,0.039510892310670315,-0.005578686932421119,0.008051117108853235,0.02984159075445013,0.06028453970015782,0.10354833954970144,0.041043094438559746,0.009010161461787541,-0.007135343668743285,-0.0025730081240956104,0.02665531929891616,-0.09208142203812758,-0.048193405297176195,-0.011190455637327828,0.12295791465324488,0.02058271967313379,0.010387467598629891,0.053312842164562294,-0.017069433721926843,0.1601043262227648,0.0253130167963794,0.06298468719197131,0.027383872330720132,0.005865844527500996,-0.046663494045862494
2017-02-01,0.08730110574545913,-0.007953797489326293,-0.013232731872951431,0.10890650678470297,0.033333481056236215,-0.02865195471998572,0.021081448773293085,0.07455106160788598,0.01347541979521456,0.020090137281596566,0.12093163224176112,-0.04008291633481194,0.06515851987073315,0.05578500192990586,0.007757705696025676,0.010520458142918084,-0.01160160069462307,0.013133021088606374,-0.04031591039210301,-0.020220403539754114,0.03708367681974914,-0.18527656330888717,0.03290828902890027,0.01765852796396885,0.08564489760281724,0.042005771659658124,0.03987527040168233,0.06836449587284323,0.08581243023944707,-0.004069802667216854,-0.0047546917852471175,0.058054652950535635,0.025769121884402946,0.03548391521423035,0.031742185453700486,0.060312853858768244,0.07759616467141013,-0.016484258751946243,0.07050115060165249,-0.03613721242342226,-0.013277003339385432,0.047988378898253026,-0.07285007818991972,0.05253453888410485,0.07145993234307495,0.06565720371113204,0.06848495683199674,0.08571880613391808,0.06282093078091251,0.04494130248109698,-0.03575393973812773,0.043959563214091085,0.03417703683800464,0.037109061469626725,0.03852601635784274,0.02328443571331062,0.030987382424797757,0.030323578170099924,0.02853549452795278,-0.0011713074857508804
2017-03-01,0.011598617434343941,0.02708173617888484,0.04341363883575584,0.07428687278636087,0.03204647089007018,-0.040412681231895016,0.031404560674201526,-0.04541495132392543,0.0032619871540509344,-0.03525619331945133,-0.013630182601573962,0.037056157858342494,-0.04061436154710692,0.01041753410390103,-0.04885158189494731,-0.004949762892834106,0.016348616753762944,-0.016413349558489054,-0.011602084196952517,0.0625237737320384,-0.002130334800230711,-0.009052418134370343,0.010122838165728603,0.015229351356003479,-0.057196946646099776,0.021631278863772974,0.015717050659809533,0.016591991059067265,-0.00416906625245872,-0.011380695626457108,-0.022306100552386177,0.01198504194368535,0.0867991955017956,0.016926080993794026,0.043452256457816515,-0.04062181740355297,-0.06689292677193598,0.030122828983992486,-0.013554148100289584,-0.038194373760416615,0.01997060039110493,-0.024013083691841648,0.07717034025533419,0.014278642260910156,0.032535271512666816,-0.008977489208164026,0.025735285707573108,-0.025774650296784548,0.018399138364406112,0.033612239506723304,-0.004326225399087991,-0.008831350858068911,-0.03759489816595013,-0.00238943345075278,0.11214279536119952,0.005941404626252823,0.008396583246291908,-0.047343070840422906,0.0005072191929196192,0.024211568704472927
2017-04-01,0.00032485084628256807,0.00949468890586537,0.03344511366164638,0.046350078961888766,0.03949982610687884,0.04473710323520799,0.013686870883981064,-0.0061137115118260425,0.008538944028665988,0.08991734349066022,-0.016684360758440066,-0.04025583681892473,0.06353038392751076,0.04970765621083778,-0.011009413103442826,0.026131526683329447,0.014354791125604713,0.011008686200760225,-0.05305283473378503,0.046520413652323934,-0.0389232651001591,-0.04140992418592351,-0.026159275533881244,0.07914264974695556,-0.029477428393856454,0.06402441185706031,0.041015751205549934,-0.013204492490296062,-0.012343712119689543,0.02624159356891254,0.07109129090800162,-0.029185818227313802,0.0435125480600658,0.08042697334921191,0.05383096262015796,-0.015560130320577625,0.011849041155118837,0.037062032503630486,0.04215610053415967,0.02500748423324538,0.02462332863815983,-0.009726185299136303,-0.053150005812881,0.01102665411599282,-0.01332393342894294,-0.02417272886223908,0.059973731084277365,-0.032087167251101015,0.06352971252996338,0.07601722977902842,-0.07573879051327911,0.0004719418638695178,-0.03002016455835501,-0.04599012537629747,0.12491578449140886,0.05899978145481364,0.051625981674012666,-0.02880001532956556,0.04056964423563465,-0.004928590964632442
2017-05-01,0.022886732892203478,-0.019294533831987287,0.07318010246400998,0.08305500238708935,0.06519267546080487,0.005961975761762238,0.04757860918205148,-0.052665334123452916,0.04578215864814896,0.034344050454793364,0.043962568605902336,-0.08440363958680847,0.03800002489870415,0.05935320796237383,-0.04240761408207819,0.07698436201037608,-0.08042634767947021,0.029746515543307258,-0.04221740542410554,0.06472998070727562,0.05528872562460571,-0.07578168146354608,-0.031201875627797807,0.0463903705858736,-0.04660596849239678,-0.02318208429311505,0.0035871059032410012,0.02781006935867432,-0.03953459337425905,0.03305885732837355,0.0651412011977032,-0.04602949436904414,-0.05620078615255185,0.07718674212332494,-0.0012334528507622986,0.036417510113675104,-0.033655329535132596,0.009702212161594817,0.06628574452999207,0.015339198957570006,0.04351143188882465,-0.06982967821453477,0.3079813862622049,0.014809398068840417,-0.042001809813274366,0.03043631576768683,0.04049730792378599,0.05336365509835894,0.050993407789895515,0.018335740049179535,-0.03211875327708739,0.023791471082437593,-0.02047856902057773,0.007230063424088872,0.11662960930747801,-0.0027774129170074118,0.004929956779733697,-0.044419251029902226,-0.0026244187493568646,0.0018755514239327756
2017-06-01,-0.030499013747220523,0.10930103418642236,0.010409317188562178,0.0041047316693768945,-0.01395578827351028,0.011457403672141285,-0.008773585707510533,0.08944502149286426,0.026259941954421846,0.008078118963285006,-0.00623211137193903,0.0022558560586189488,-0.07557370371552886,-0.02951561505454687,0.029220250606930835,0.01027250584908786,-0.00919334254756093,0.02341481099161826,0.01922450145297977,-0.017178825670194582,-0.006583903487222176,0.04730626251468078,-0.017806013075863904,-0.07608636652739682,0.03252257241054183,-0.0068079566638117334,-0.010343095027759461,0.039581307864106255,0.07487854618143186,0.006747211734183004,0.032696160345781676,0.04689768342863837,-0.0052182420245443315,0.02227288889509757,-0.0037549909164500015,-0.0151475502557028,0.06297146047432738,-0.005623359312009612,-0.005149074718710555,-0.059231239438156995,-0.07296518204060781,0.10939653164103343,-0.011070800574576361,-0.012625469716327532,0.026406261090043345,-0.015208855709336912,0.038594172792833184,-0.051791795793590986,-0.008122087630651363,0.031202883257597652,-0.06277230887036496,-0.04956394146662932,0.04380710577614078,-0.03001051583405899,0.0415772061257564,0.03292317811517732,-0.03303407987629759,0.08754554704888683,-0.0005532938947238886,0.0036889783094492153
2017-07-01,0.0007252387507937705,-0.0615044378466839,0.08228262641785446,0.08395722320308677,0.027774321099986076,-0.018200682687116713,0.04711022560257423,-0.007161397964184205,0.01857981754721582,0.07163184060482075,-0.054403967785907864,0.004216998669731773,0.004997486214631891,0.044927654658641604,0.04102558718392612,0.02871941254295339,0.023173012878002462,0.026359190260035463,0.03594760161087898,0.0637996675083914,0.06587403037167783,0.2011938305407555,-0.011161897532972337,0.018982163932633925,0.028149249631294067,-0.02656606406013781,0.011933367728544763,-0.008084949464926872,0.025491283779966227,0.010073544908553035,-0.024790729849185525,-0.013819547817376203,0.010233547369781862,0.010960029557151446,0.09221045326420577,-0.015870124242986273,0.043949146973774424,0.018724658814737158,0.05642997843434388,0.14173796719656534,0.15301024170777178,-0.02860898282489576,0.09489606496139916,-0.022749262807614815,-0.025921767973054684,0.045926589719885405,0.04758771203691068,0.004414161829542502,-0.010349514470494196,-0.02724925217754231,0.05805936107184871,0.01415802203133112,0.03292285069334716,0.04665540626545718,-0.08109066687058691,0.03766791537711871,-0.032247936572296146,-0.02592844311866528,0.03326866299128993,0.025786363819672503
2017-08-01,0.07216880787805108,0.05795735350005007,0.02872146819797914,0.06822194494396597,0.005133066780546684,0.006034427182123499,0.006294318979083646,-0.005442569413002752,-0.023513936837303007,0.041181769101539284,-0.0016238236402141577,-0.04617394482467579,-0.02981840581175378,0.0561058616663838,-0.009220749048594299,-0.10563438596455396,-0.07345064545894182,0.007284028643208901,-0.11790655813744776,0.03354067045382638,-0.02835491633177885,0.018096640353393506,-0.02417646105636385,0.012891134934147577,-0.012803870240235488,0.005987611990556347,0.008654671043146867,0.0020318147890735923,-0.014780782681704394,-0.02128810373680218,-0.004919271766947633,-0.02146525856440914,-0.046249926141842285,0.03547175469456696,0.006147981777554932,-0.009529717487087195,-0.03176113335285851,0.015336111030664847,0.03835650816799517,0.04077845599525394,-0.04496590326758797,-0.11624343929719512,0.05018365875173674,0.003532833495516075,0.03519866638465471,0.02297471557397343,0.042637049130125435,0.006609378171475467,0.01682692537829108,0.018083616511505116,-0.07321430629045131,0.01313763395032741,-0.007831121887236203,-0.0005426859260281996,0.11067142703377703,0.03384445792968992,0.03360786300893076,-0.0251802922849128,0.02983400625936157,-0.03159960323390712
2017-09-01,-0.05592290937399061,0.1690736008634272,0.002352029953211425,-0.055150727999512796,-0.02080729029368151,0.04257810607829668,-0.0474340701134416,0.052411678496443896,0.04855086695656087,0.044149558742836076,0.021795866580600932,0.1461182961703483,0.06207392547914772,-0.007520248146951873,0.10679583538019659,0.07793773459764809,-0.01924058495750427,0.015307949271698523,0.11446700741142479,-0.03055843300359528,-0.003282231626189308,-0.03350365873902599,-0.007174129022095332,-0.014364478832147708,0.053230520825249705,0.08548684189339527,0.01385560418174582,-0.0026101611936633056,0.022987399024014976,-3.6407118529244165e-05,0.09506308485062558,0.05415336342437863,0.0744282214604951,0.002944237827969029,-0.002230762420138391,0.0013370253078604701,0.059321467564326665,0.0037630506099744655,-0.011100963254322376,-0.018682530498748552,0.044943498653938874,-0.024933287022343466,0.025088723838485254,-0.03890370570582444,0.04681737911380451,-0.010669644136683453,-0.0014850840126552323,0.044967426546506054,-0.026211736742107968,0.04011844543897166,0.0875711847000249,0.027135045748785978,0.0526655586941237,0.05320621474624724,-0.04353690388795879,-0.035217916001428075,0.08921439509961429,0.08643306488973311,-0.02620737007508648,0.07338018755535608
2017-10-01,0.01955528224364328,-0.02029673319013766,0.0707231282822261,0.08779659875778048,0.12275520194202533,0.007221940079610953,0.009171484960282791,0.029478416562226974,0.007041293827310648,0.09962871465815301,-0.07444526707421228,0.0091661873543611,-0.0037323954066227835,0.11343655697440178,-0.03431246241942812,0.05350846930654855,0.0048590557889846685,0.08807549997662562,-0.05276570929561992,0.057538923396798954,0.07508404299055721,0.00896349669241784,-0.13157193743181314,0.03806790572507028,0.05610911215026845,0.005305933091585745,0.020786068490381636,0.08134808091253276,0.0514388207572694,0.016394007404135488,0.030047795333974874,-0.06276679457177482,-0.04261809893463646,0.07315582077892403,0.0557985892744896,-0.14355311286114786,0.052077466964656295,0.08784678796933594,0.07645929150778819,-0.010655901197063281,0.06486180995364996,0.031914895160174,0.11118866588735041,-0.02379773369842436,-0.01730802795079903,-0.03348776772820268,0.04908261606515415,0.021314657565418317,0.06998516041787976,0.12801057975314908,-0.03550131683815175,0.05333029938810426,0.028880379933347418,-0.09042205765371339,0.03794199526117617,0.08563107487220699,0.040907985018196355,0.047832535510765536,0.012965038570299084,0.040959237856921585
2017-11-01,-0.0018902808923393147,0.0632491608286824,0.05793537374265397,0.01478202786957204,0.04486448462643805,0.01955092274922455,0.029587234180228027,0.011881881020291443,0.04481418796930028,0.0271520238201003,0.02455487327077061,0.0037369111998430387,0.1532325408485157,0.04105406830133547,0.012785625161919095,0.11397257202162221,0.0647676628473165,0.00971782156711974,0.025801891342128343,0.005334799826170405,0.04573138714209002,0.0001883152383749644,-0.09800171281916438,-0.01370401714490209,0.02576122228569802,0.07495298992203256,0.07572282508882404,-0.005986340213083572,0.04621139061645356,-0.006992939627060999,0.06358587763321837,0.016563039193677475,0.054461035109373786,0.03803898657780343,-0.008705036936404845,0.0068930532793858666,0.041480171421901246,0.023133482308098204,0.017482763903252548,0.027010067622382564,-0.04650749000759621,0.08349379786996511,-0.04678006973876436,0.046926663413636445,0.027837909003154204,0.07147008205378137,0.048047346596710984,0.05276507215899271,0.04041703041534911,0.02891756966545911,-0.01276313126640426,-0.020004761248148803,0.06265589627099016,0.10242647130778772,-0.05548569517392911,0.07429992910314569,0.08561025714316492,0.022073064056164656,0.0539078529584406,-0.010759916029142075
2017-12-01,0.005085639402880688,0.025502656493614512,-0.024182532669214444,-0.0006864712672744969,0.0007982102023178991,0.02184133178491992,-0.06315998180998383,0.053185189627082206,0.030333584056115127,0.11794415299114713,0.0423435653549276,0.08459897981148216,0.023020212048637516,-0.032909628933574984,0.06337560846131314,0.041275275398004525,0.031240706934553594,-0.012478630697929843,0.03547320198281147,-0.010534053018387755,-0.042830608528986125,0.2965815473564023,-0.05489270947771917,0.02026401073013169,0.03559508299753545,0.05231121742324318,-0.009632929651771548,0.006006059230394491,0.014963856306495759,0.02833524787680393,0.020481017397361852,0.012983102201437705,0.11638883853405979,0.0009421565259817993,-0.004103011390757732,0.021262072856830544,0.018952160031103393,0.01568804339993195,-0.010289356160516037,0.002931903464011473,0.02706600016993476,0.04216593357092946,-0.0464470473797971,0.02856215617915228,-0.0022328061678168355,0.013815116484138922,-0.04184244652348527,-0.03634579367395745,0.03628722550801847,0.007881133290989675,0.0680413015016093,-0.05803539930728596,0.06790410643132642,0.050632381994967786,-0.006785871017690669,-0.029895006991474075,0.059597460110385206,0.06512912237360535,-0.00550293283072863,0.00953748981854552
