Date,AAPL,MSFT,NVDA,AVGO,CRM,JPM,BAC,GS,MS,BLK,WFC,JNJ,UNH,LLY,ABBV,MRK,PFE,AMZN,TSLA,HD,MCD,NKE,LOW,CAT,HON,UNP,RTX,GE,DE,GOOGL,META,DIS,NFLX,T,PG,KO,PEP,WMT,COST,CL,XOM,CVX,COP,SLB,EOG,NEE,DUK,SO,AEP,EXC,PLD,AMT,EQIX,SPG,PSA,LIN,APD,NEM,FCX,SHW
2016-10-01,-0.6107596193501086,-0.3390388297567941,-0.5540738444305502,-1.6964093790843413,-0.2558410890265532,-0.19566840570724486,-0.09113386061518702,-0.0926987878777763,-0.14807381391721197,-0.1205764376425511,-0.292855287793083,-0.12262203271331473,-0.6173967870215507,-0.7372605894079067,-0.2276175266960001,-0.07142630286505458,-0.1421704013606755,-0.5063978649946907,-0.0496479097536211,-0.5439022078676541,-0.08466495702268872,-0.671638994131299,-0.44011403734531784,0.21428274028131322,-0.17431081372593704,-0.14803131007733272,0.15732075499784626,-0.1007652919574038,0.07402991971327044,-0.3942189694341105,-0.6938399545085048,-0.5702011349201808,-0.8768296484256932,-0.09120912998416086,0.007484904823732652,-0.09798826079577849,-0.23849003999866136,0.10162200681736422,-0.29660460527528576,-0.09687081174245238,0.1030003488587562,0.32782225134926724,0.2928817656549646,0.23034669277905206,0.17839636690914884,-0.26012973005825857,-0.1443961365187132,-0.17015647995244843,-0.37601846509396974,-0.03941305020046415,-0.06848904663632305,-0.2023936193185092,-0.5151842729828029,-0.37125439087692147,-0.36256117504182406,0.13049267836091072,-0.21727447681343648,0.526079542567118,0.781580527007808,-0.21125379020090773
2016-11-01,-0.5932034993743038,-0.47944050609662625,-0.8162170613688751,-1.5156034889594276,-0.3598658005165041,-0.26198913644297694,-0.16057907026103302,-0.1566441235502476,-0.1282751514620355,-0.18388293461916483,-0.31825935522504323,-0.13631473800257599,-0.7250327418615832,-0.7101027516358729,-0.2394187018203593,-0.24580899417977076,-0.15066868447598059,-0.5703271383182407,-0.05890698678371642,-0.6059695968276966,-0.22213842167371256,-0.7100814243865827,-0.47354435114875915,0.12711137303873288,-0.22310418508501084,-0.19076463499886098,0.058724767438002035,-0.14902743671789898,0.029146017881574893,-0.37213608448790314,-0.9079908365846798,-0.6372711031034832,-0.8883086190897891,-0.050481983603504865,0.013206746345960751,-0.11034393231896522,-0.2674259687178284,0.24170141171429427,-0.37928545622333476,-0.05342272472933929,0.045984997124214555,0.22271927371205336,0.2573025126505858,0.18223403412820893,0.09064356481922908,-0.25461091773947975,-0.0610254342884915,-0.1883992782940369,-0.2724036606727174,-0.013502260218379192,-0.10548091738680365,-0.2960272335978227,-0.8840747567025886,-0.43762975236966595,-0.4175474329877482,0.08722944521563902,-0.29173196024667725,0.4216288462276193,0.7640004612190363,-0.3862051423063737
2016-12-01,-0.485208780894117,-0.4215315320198578,-0.9665579454492712,-1.7028478428277216,-0.42849052667457244,-0.1852937376815793,-0.07143964517648493,-0.11732707551249377,-0.08346051632428031,-0.21494903688109268,-0.30150038804222645,-0.1142785392164023,-0.516850970416332,-0.7062835556052895,-0.21046525461643828,-0.09788215651369847,-0.07843753770419748,-0.5443227400353372,-0.5189772016045724,-0.675015542954625,-0.23195708526515202,-0.6541183709191114,-0.6032732460334933,0.14018261090900241,-0.20650288431150665,-0.045523521081336726,0.1189926192600057,-0.16588979441395346,0.03761508232688171,-0.380392427294592,-1.0874672874042468,-0.5888397082534962,-0.8936319499444723,-0.0862123662493306,0.07080836527086021,-0.10029430624452407,-0.23656625311392454,0.2607306347029562,-0.3267582088304668,-0.026219252452066355,0.09661452075627874,0.23462642408743462,0.23968643358058983,0.14297992022602246,0.04096460053405104,-0.22222593500133003,-0.030206693751399616,-0.16735574376318185,-0.25208000707718603,-0.05304221956459698,-0.16652459954312793,-0.2852327917559876,-0.963871020390447,-0.36691110403587923,-0.6269107242741327,0.0845936653562348,-0.2742645976914815,0.3974502249158389,0.8412766808149066,-0.472855360685454
2017-01-01,-0.2990193705857993,-0.4773346239854208,-0.9859370148250217,-1.562532467061179,-0.3283851097178081,-0.14866331845197545,-0.05064305408247227,-0.010169879526625625,0.00010933402388979552,-0.08103803545061794,-0.24557334678144027,-0.16904413482756664,-0.5646562408004661,-0.7192179264335683,-0.13513241461148184,-0.08914201262865706,-0.10122107306358497,-0.5496505666242109,-0.3554621851393227,-0.6212757211808975,-0.2776842566603914,-0.5704368974441782,-0.5263735451654492,0.2506431104749197,-0.16606245161969846,0.06036488133081186,0.14036647317190942,-0.15424112756354824,0.1472862280751429,-0.3328110698309368,-0.8215553379008669,-0.35838720002144586,-0.7397352615483426,-0.11140629517894363,-0.018839470790926516,-0.08021103450663136,-0.25641703055099074,0.20742185116959178,-0.40076937975734017,-0.05042252248525014,0.19970883307962484,0.25784816190680315,0.3309228518618157,0.23825938537213798,0.21197213486319288,-0.25513343870599026,-0.09955896901168848,-0.22466428104686642,-0.3088840998383835,-0.05178881097807486,-0.20263517265135267,-0.2216314189457127,-0.8219217299973285,-0.4043748872964761,-0.7023594565899682,0.19677326272599116,-0.1780285547718501,0.3634525065884785,0.8813077756226276,-0.37868574877541583
2017-02-01,-0.35139712982948534,-0.4503370878364583,-0.7875681180300214,-1.274919190082235,-0.044077733028062616,-0.0887430132888849,0.1891359025732282,0.02522196292237,0.15501896063035603,-0.05554237812929719,-0.14867184290464808,-0.23112532674683406,-0.5973694630582957,-0.523225588472523,-0.12794663931409245,0.011709706485728,-0.046284365544186246,-0.4889333335959438,0.11790008736727853,-0.6528021206407286,-0.37851251530678276,-0.68551074646074,-0.5406708558059861,0.33872453119877555,-0.16367294118743025,0.1683139217927263,0.2203302271142542,-0.20628716088342847,0.08198918599131222,-0.2390661731618362,-0.7161746820611012,-0.29162470632530213,-0.22778441533855398,-0.2295506815754853,-0.11531310508156523,-0.1836845435537373,-0.28934262226187424,0.09590808030689779,-0.387618438149939,-0.13622886049459826,0.11822606497891874,0.196947129671888,0.3994460174137491,0.19096047143918926,0.19687775331048085,-0.2568504910047653,-0.13208202320869344,-0.2751562675402428,-0.3113428038362769,-0.05744665518626069,-0.054757972280411904,-0.17481383067427658,-0.8036438379781623,-0.3210981482902393,-0.6627812918961362,0.18039708249082975,-0.22113475649774395,0.25500639081809606,0.9140967467070608,-0.35943414608473434
2017-03-01,-0.2784826271263239,-0.31876019413988765,-0.6496473324469667,-1.0323703803258883,-0.009093567745723785,-0.0031812767123440278,0.27825979676030266,0.11315211506295175,0.22395671127520966,-0.032874626761921766,-0.04575122322222036,-0.1919782840151707,-0.5477788455845032,-0.25605546644946253,-0.08863766726595168,0.08747448202235597,0.03504746990643581,-0.3856891726430678,0.31873064450271793,-0.5312264447558646,-0.28974284342886425,-0.5614068859246892,-0.3457971055360447,0.30182555364150043,-0.10443168292651928,0.12299621180023335,0.16636981610727286,-0.19192598703576702,0.044624322452570864,-0.1323085098165322,-0.4984886090855005,-0.16312281942602325,-0.1508141090579802,-0.31525320037185467,-0.06954794359090766,-0.17768817845351825,-0.274589122899078,0.09642293591368323,-0.3261778481994959,-0.07744327944789409,0.13048976382539246,0.2500460439498723,0.4979243395268814,0.24270088862587846,0.35754142969554514,-0.2767998451542981,-0.11255434427878352,-0.20854338730247268,-0.29174106551017354,-0.07302694637641327,0.03147627584258028,-0.13957518883699227,-0.7195996434089764,-0.2925896142755806,-0.52899486652748,0.2012452271735422,-0.1157180397425972,0.12754091028654058,0.8725577054805924,-0.3177406582304112
2017-04-01,-0.4024181332501582,-0.33605871220533,-0.9070404501049827,-1.226438027992912,-0.20215303251090022,0.011548707427037064,0.25249909948981164,0.05448838429422209,0.2235494527284928,-0.08958244936587967,-0.008944151901605801,-0.15176469627266087,-0.5766835780916397,-0.2695576850453265,-0.1267647204906388,0.035949063226607514,0.03468720784104251,-0.6033385702666842,0.042127698074598374,-0.7032817091259769,-0.33842053732473043,-0.6496024252336268,-0.5354627246219703,0.23484777349352604,-0.23780669982672586,0.147399435282066,0.13388315079414148,-0.2732739981538903,0.13129959414999393,-0.316586602682976,-0.8299572555335506,-0.21959993461088168,-0.6417214684859682,-0.27262046490657177,-0.07005204274733745,-0.2485553792929942,-0.28020764242909624,0.08847342626923604,-0.4562260180709774,-0.12087740011167081,0.10541448047351731,0.17274142426342665,0.44375895096646334,0.2545768361283336,0.3083208980425004,-0.27934517530190717,-0.19729520889959007,-0.2613826078550783,-0.370226512832335,-0.10259918233304588,-0.1125788593319259,-0.25267704285955483,-0.9185900815745627,-0.38706241729508073,-0.6875534309749036,0.11168925199975066,-0.23260477214524,0.10943388767752182,0.8360699262965055,-0.4091287599924267
2017-05-01,-0.08793572561327068,-0.2173147450121542,-0.8448792988489104,-1.1251646285727213,-0.3711103775547602,-0.14567483190285757,0.07708006647871535,-0.012729840932710346,0.15585527422404022,-0.19121531685751414,-0.04429141898829325,-0.15685600530689214,-0.7669580633296502,-0.32475679092688425,-0.18523809015029236,0.030641616520352466,-0.0893172650577938,-0.970815396070454,-0.005330278559500634,-0.7005840840253912,-0.3032266964081043,-0.604409411154762,-0.6446968841834106,0.2663616363738107,-0.26019157260997794,0.08226919488436135,0.10899362401312085,-0.1859771844591851,0.07869073864509424,-0.27141181407167037,-0.8994967198023314,-0.2788824480248415,-0.5731634728654742,-0.23913593613861583,-0.016886857034897007,-0.1443082222946419,-0.25117467592015585,0.1449947821562021,-0.31972680506803974,-0.08524315432708218,0.09801630147418317,0.1613149034826007,0.3823494880032179,0.2224248110679058,0.2180270989386931,-0.21836294869737838,-0.11854901403231333,-0.1716541196661432,-0.23456382874136317,-0.03432468031460756,-0.15054224075862344,-0.2579210393996909,-0.8971299784755264,-0.2733218474746151,-0.427217397710677,0.08382299812913474,-0.26357741769698384,-0.06760487897312095,0.794323329583343,-0.40298098948642647
2017-06-01,-0.08086919418328842,-0.2744921384599872,-1.285343093679141,-1.0299694218949589,-0.4794002918017293,-0.1923226767392361,0.0626149155754262,0.01619103376187636,0.1424967154071647,-0.20063756869674076,-0.036113738615427105,-0.1611872055177741,-0.6929507020807557,-0.2993551949684685,-0.17340720502215512,-0.006239522188858926,-0.21975116131956796,-1.0939612035029427,0.0701337219419067,-0.6629609801406038,-0.25614689189616,-0.42450811961039436,-0.6882729298901091,0.2927018346423026,-0.25196390634530097,0.15324540930792574,0.12622964904594747,-0.17010891912936166,0.07713666282271692,-0.25922783494117385,-0.815397570853279,-0.16141598588676676,-0.4109088045663234,-0.25625775224449243,-0.05108069177756103,-0.13585169774096362,-0.19573588001925035,0.06112441253115619,-0.3254245217463063,-0.0604430412707444,0.0745657738198291,0.15241902240196148,0.47470185916975205,0.27998495085868924,0.2840829235594585,-0.2766426693312851,-0.16531809276323317,-0.21155997323796738,-0.2691448933892011,0.03832054775696314,-0.17780258000470295,-0.18632016723624378,-0.9597478064908336,-0.22457019095564346,-0.5052694303048819,0.1559624835728438,-0.21014125411153173,-0.0737981697732566,0.8424534500803645,-0.38856410024282284
2017-07-01,-0.007215171974217283,-0.20788329489317325,-1.3522519271360713,-1.0042825316603246,-0.27568539110024726,-0.09409359195502875,0.17668349098371583,0.1255756124924523,0.2233323305345174,-0.07740838009276585,0.06649745119708039,-0.20944823943205915,-0.7400113514196536,-0.310411671983559,-0.1118681892866833,-0.03027810466159675,-0.2353770033899012,-0.9964543859019845,0.22837018589264202,-0.6003395096070561,-0.23683315828848883,-0.4078881503300511,-0.6365920418551174,0.30375743022289603,-0.28202043796728593,0.11839594250169216,0.10200280299421904,-0.241379506242684,0.08501876054934832,-0.15461347520911195,-0.6443147535675087,-0.12204068679327063,-0.18650600891566782,-0.3845149206846026,-0.12828872825009752,-0.1154419717198285,-0.2367629510365714,0.008946738595907111,-0.4032786568639042,-0.10521226253511773,0.027042878878356325,0.16988535316633424,0.512378414400465,0.3332481913841133,0.33254440293980014,-0.3136856440112039,-0.2194182053223479,-0.2637555673695191,-0.3104753850633488,-0.02817007501516766,-0.2271174081157683,-0.26610128123026167,-0.9936546990168973,-0.33952015275983993,-0.5255256800333832,0.14063588080230227,-0.12660533395689266,-0.15396616135809604,0.8518934095086905,-0.38550977273689746
2017-08-01,-0.06393534850707105,-0.28711733859880817,-1.9817684510817095,-1.167270759931319,-0.4096795121860284,-0.12487401598611081,0.09497067633921019,0.09619723472570851,0.14545233845873662,-0.20629392976819538,0.022591715210538266,-0.30581394381619553,-0.7793495469961911,-0.40282506564734266,-0.28367684754787326,-0.06995713740317444,-0.33788005783257824,-1.1946001768921968,0.08433186445485485,-0.7196947789919861,-0.3002467072491335,-0.42737727293013084,-0.7046307216054355,0.18068611875201568,-0.2978647231880758,0.05210319128836993,-0.03864228468556896,-0.2831208732259085,0.0648356516243691,-0.30186684271412845,-0.6511937977985756,-0.09859072318993167,-0.2346683156988243,-0.3781407775928589,-0.15936926811069285,-0.15990066020410865,-0.288719673580796,-0.010635194605996157,-0.4615210875098321,-0.21170503739300495,0.061717784936184406,0.18044108630200661,0.5263130986753473,0.26165155381522265,0.30056798350186975,-0.41623795828396437,-0.25182269524041323,-0.3230704685596393,-0.3934182149206966,-0.25489546489633996,-0.3655323074698167,-0.23246901278853183,-0.8765853341012715,-0.384905632171757,-0.4202455506007998,0.07480866266687192,-0.1543535903817399,-0.31670509370938604,0.8327481934395597,-0.418480163195206
2017-09-01,-0.012497747656843305,-0.24109284449130408,-1.890026869290471,-1.013617508647103,-0.2603481206124745,-0.1510098523894272,0.04839458965751098,0.07049309207818699,0.10170755587397784,-0.13543128406645422,-0.02264203319682556,-0.2000380292938957,-0.5819712037156557,-0.2623663575901465,-0.1795579392255433,-0.08041853650825947,-0.22014524535731628,-1.0596678936281898,0.30836058287711277,-0.45600859883543565,-0.28957215207602016,-0.45483927993368356,-0.44761590448806166,0.2455124847331005,-0.2564185779088257,0.08945469032518594,-0.00023968439035959577,-0.24675318314071126,-0.026429281643541414,-0.2931583977080572,-0.6319532476120966,-0.04191593650429937,-0.17260085389100177,-0.3206197214694968,-0.10305599567199053,-0.08920731944472804,-0.20422578280453418,0.03562260548249685,-0.3711460926359045,-0.18583022520923875,0.08579950993446062,0.19708186975952913,0.5173605714123579,0.28393318430155523,0.24718094688865966,-0.27234106526046875,-0.13309260984526539,-0.2227781917155578,-0.25431861464258776,-0.06221770703617446,-0.32628538984586086,-0.15630283067634942,-0.8237044754704499,-0.29834164068907976,-0.3014870116278128,0.05691280914066943,-0.18997547370596668,-0.04434596689386794,0.8693710146560197,-0.26946326666464127
2017-10-01,-0.0956401442054522,-0.21951780204888327,-2.3786782922452194,-0.8605230252069129,-0.1558703585709269,-0.1205942803370248,0.12407570476077401,0.1368136775960156,0.10843822919147539,-0.11140640035705629,0.1230628780736368,-0.1565356746921105,-0.6353802435542557,-0.2746636415432444,-0.1116645354568635,-0.0890016142426382,-0.1899290244891252,-1.3526285536188838,0.25639669703190593,-0.4303493496007229,-0.27059322265456975,-0.17072096870785036,-0.3524180839798179,0.0981056103373783,-0.2842686168107129,0.09624506679760536,0.023899137688286998,-0.19706772758577773,-0.06297877536920327,-0.30275234880204427,-0.5732185541987977,-0.033940854217436645,-0.25742465255644054,-0.3014858752974072,-0.1249637750720356,-0.03788155112637592,-0.22735201390617932,0.03849518116079775,-0.24832807362670395,-0.17378367805679118,0.029002979146169228,0.10483246863306106,0.45736898810762927,0.23220257511726916,0.08509884699299619,-0.34969694542197804,-0.12556664296983877,-0.2564878165562079,-0.2810883530850279,-0.019159180425752043,-0.4571168282767626,-0.2188313439902021,-0.8397815946766094,-0.28952437524214947,-0.37200208051736405,0.047668661756305575,-0.17595730827962508,-0.27922837043075965,0.8456769522405991,-0.23299407840995112
2017-11-01,-0.028882127736254315,-0.25184346048562256,-2.3160682532302665,-0.8510881933954937,-0.09933333797606791,-0.1600357320314434,0.08643516725837741,0.08200832961218207,0.07749032239318177,-0.0059152533681041675,0.11014114901505412,-0.12292467280517072,-0.5062799804970746,-0.1426100575895386,0.10875878252778337,-0.04691598712334355,-0.09750183498401599,-1.3419558845223776,0.2767930649439636,-0.2702086396906125,-0.25385154694417467,-0.07329283876097237,-0.15428524252211195,0.1733670661550457,-0.17536001883104846,0.2415181712878096,0.03091519286634614,-0.16673944984903422,-0.054471855198830355,-0.36052149082301765,-0.6954076729841561,-0.005840811099254273,-0.8053690411793051,-0.18645820926890222,-0.04424910029516238,-0.060154719154520864,-0.16336931762615414,0.06445822706535698,-0.13885798391623494,-0.10124584798746095,0.09921225311330273,0.09382771764247388,0.42373117331221133,0.20736154318106848,0.11021875523782121,-0.32440785169472397,-0.028475070844664163,-0.19132497573279283,-0.16433845882310227,0.026156962998402533,-0.2913503688365737,-0.21197613654262604,-0.8560900851410675,-0.0599449897215365,-0.1887650673313872,0.054385604403601184,-0.08424462270127919,-0.5151031742941701,0.81621090310002,-0.03371448448132219
2017-12-01,0.08688294391072326,-0.2364818572437315,-2.8996031563301794,-0.7166523451872682,-0.1271254833014399,-0.33624643736663984,-0.1471375659868095,-0.1175917058390945,-0.11001340065313459,-0.036254430258580994,0.011185856618408652,-0.07191286754393045,-0.6168161658027744,-0.006775592354316462,0.10767600737330285,-0.04653634941968976,-0.07023995027840058,-1.0148159958808138,0.3158567334486764,-0.3197043882382322,-0.2848021348065455,-0.004850416637287136,-0.10012263371828434,0.05378005536159536,-0.1843450871620791,0.1384519644356662,0.008086573869927616,-0.20025351402039715,-0.1730681180756275,-0.3474780608169754,-0.47210858024035063,-0.06027240673369372,-0.9291408980616394,-0.223323318297731,0.04264949622197656,0.05660006634875503,-0.04191670138924142,0.1729735821527132,-0.08691250569567499,0.035381511110661124,-0.009362661335367894,-0.06662616022008949,0.30225070281265176,0.014579798097153596,-0.10194355691018098,-0.12769687847154776,0.04045281546460666,-0.04062663462280036,-0.07001726530275576,0.06095897983764742,-0.24114009414330972,0.02539020644239376,-0.5657446517583906,-0.014393307745427242,-0.14369052887906197,0.04648735175295704,-0.104507355281936,-0.3401578520696442,0.7453367937973091,-0.061171293833461426
2018-01-01,-0.033175558632174695,-0.3124161991923169,-3.666110556884849,-0.6559417802234013,-0.08045339849723687,-0.3801170330626822,-0.1475555343183661,-0.1820499489752958,-0.032518283538422565,-0.0676805762021171,-0.02399344973018991,-0.14857334872623995,-0.6012627148066543,-0.08383999920398555,0.026998080243333167,-0.07216164574385364,-0.08278565463265752,-1.205321375653408,0.15303363433303685,-0.30256051315640486,-0.3531526562567455,-0.053854261322215935,-0.03162405577574834,-0.01365239908103022,-0.1943862621033854,0.13441574360306374,0.03224845663199449,-0.29358235277230205,-0.1808994964906343,-0.4245620932098306,-0.4237562005648299,-0.09378397851083364,-1.0680551738327515,-0.4144181080434617,0.031069867177387467,-0.03172339350116782,-0.16186225274948995,0.1726620084219267,-0.16036564741291492,0.026670536560984393,-0.023196052208158013,-0.09162603733710761,0.30987979052638126,0.009510656740217449,-0.025199927046632764,-0.15775067720390412,0.021643257894231493,-0.06697597809401001,-0.08105210664255513,0.002305594837989977,-0.26416231625438025,-0.07134058906990592,-0.6613292884202584,0.002054791173778381,-0.23723411552981388,0.07987996367161276,-0.09655789636772738,-0.36915037842333254,0.7490100387161711,0.008500677093163267
2018-02-01,-0.0205291667271692,-0.5856583418372898,-3.9876337209728483,-0.8182134687482092,-0.30082955266501976,-0.5744370570331481,-0.4046716386106528,-0.2809630375998129,-0.20413157620377032,-0.10354067575176495,-0.10655804583364392,-0.1799424238493792,-0.5393166971597767,-0.08750386567184898,-0.032887051731712136,-0.06424003416284418,-0.0541114401821865,-1.1285348539751978,-0.08201028343678418,-0.3367795375723761,-0.3812692724538067,-0.1437930685955029,-0.07605982351942919,-0.20820100938078134,-0.2468330523412472,0.0958461797289416,0.029949809418412188,-0.28309876203574347,-0.27240605826211484,-0.4548090982038224,-0.6463300446305043,-0.1942531096970741,-0.8555989092249778,-0.43088806818045056,-0.09350768697965495,-0.06118265676631207,-0.15439053011511938,0.19173914599237996,-0.17761133146718167,0.015492198425032688,-0.004505809945557049,-0.13299640914359756,0.26103927699684704,-0.025634808804503972,-0.06584282326320112,-0.16638588675897914,0.05018811067390083,-0.038664504770446584,-0.06377740035701862,-0.038131354887682045,-0.11432106385548679,-0.07157039630075168,-0.8679147154238904,0.050921636862494846,-0.10093514254435632,-0.002513406557806963,-0.05612146874753399,-0.13228195158821388,0.5387751008031723,-0.07984631549331533
2018-03-01,-0.0477710168053167,-0.4502958091326552,-3.0592114603054146,-0.5792021865120043,-0.10866115036188684,-0.5017676658055781,-0.46345465541098263,-0.2605222127756097,-0.2233623411361796,-0.051273892386244135,-0.07856412440725435,-0.24076331939277607,-0.4713487280702837,-0.1970057636946676,-0.04511094912801328,-0.1629111691798968,-0.03378732329089251,-1.0410802972915691,-0.0750196187126757,-0.28495322702854065,-0.3464128941600888,-0.17208304945122777,-0.006743373748282266,-0.1787097804574569,-0.24782802528021852,0.10731402870017259,0.061371565039755716,-0.18777026165839672,-0.22562061300494918,-0.4327101516376153,-0.6459408318240301,-0.04710649605746786,-0.747912967720614,-0.34938112513341757,-0.12548290748676694,-0.019657034933803663,-0.1628131498952763,0.1317302530169321,-0.23517237676917024,-0.054719163965497364,0.03898295532878027,-0.10095350894223931,0.30342798891931144,0.03672936679498384,-0.008487445712659136,-0.30396265214125173,-0.11257231075033403,-0.1890556862000199,-0.2168251014882674,-0.13040308565959924,-0.2315569785918814,-0.15667552786652217,-0.7655648186601012,0.005218568536605295,-0.18450267529121955,0.05105163818839564,0.007803139427061678,-0.0199864155752989,0.7147443534126598,-0.04423764361012639
2018-04-01,-0.1337890679031386,-0.6113401650152586,-3.574875511362153,-0.6464833697314856,-0.1681834966123048,-0.47188568626969274,-0.43601393847472525,-0.1746289018354028,-0.1483173938213913,-0.056494235426779005,-0.04428102340208251,-0.28771665303164684,-0.4027299569347764,-0.17452575197057962,-0.1372175539872742,-0.14189691680875716,-0.02406536138854931,-1.185774604474915,-0.285957349435624,-0.3149958996717386,-0.3854201454106607,-0.10331520055441334,-0.1031852587284785,-0.171438772195472,-0.23383173004812963,0.02104425371212315,0.02548282059036555,-0.2431973892457986,-0.2596717528296828,-0.4582688382551079,-0.656354351726907,-0.06973976733077025,-1.0897033081800829,-0.42247973285088736,-0.1543920464419657,-0.10367513773169557,-0.22044929708226535,0.09955871799746607,-0.0986313766877287,-0.08057114062283532,-0.011574783994485083,-0.0667641438808515,0.23997199677302283,0.05571041855490333,0.007267859048417202,-0.2709914379287801,-0.1325928150566229,-0.2054740694246886,-0.24956151901931722,-0.11865300138869928,-0.22723496120484143,-0.28935385735474584,-0.8166629176655706,0.0959392293716268,-0.1395829150282959,-0.006024961994466116,0.013902312568311204,-0.215672854885538,0.6722422451868827,-0.05278463660404409
2018-05-01,-0.1272067318738832,-0.4193752381166529,-3.1327208601713563,-0.8126801058958257,-0.12185685228024212,-0.3972570244466369,-0.3734329180759204,-0.09577721015495788,-0.11302873168260885,-0.06538442695200186,0.003180787500230542,-0.2946447785203701,-0.5879587520181613,-0.1580452878456624,-0.04667613867026832,-0.08101319987912015,-0.041414450362355915,-1.0248220861828887,-0.22133341780642612,-0.4851595881051858,-0.5053733360407373,-0.1171089398199241,-0.23374637716486313,-0.18808533714087727,-0.3385031719126861,-0.053677983552269826,-0.0634647848018508,-0.11161720463564295,-0.24984637139633636,-0.6018146348219733,-0.8276565079700766,-0.05263722446461072,-0.6682100085052087,-0.2794812167381837,-0.1563642678965511,-0.12213525725527119,-0.2424150524759574,0.009040080179181231,-0.23191803480563333,-0.09652769820293461,0.019830773596174578,-0.003584334169495218,0.32884359044762346,0.22248166173747885,0.1265931581771591,-0.36285799497700655,-0.12779492802131198,-0.20541368219626,-0.2488346095287659,-0.06298459291639436,-0.39688314195406726,-0.32985024185469647,-0.7188208248356531,0.06180106278965358,-0.14553132113972267,-0.049313463040517425,-0.08214089843354344,-0.04029518808840904,0.7407911465943864,-0.15958604252309483
2018-06-01,-0.1503053451650671,-0.5037649040438819,-4.493075525119296,-0.5849182288792647,-0.16792149654970712,-0.26721828848007156,-0.27283814618197577,0.01521368627431352,-0.04650292251956811,-0.125947265927282,0.06888727254191007,-0.3312649774995533,-0.4781724870911719,-0.026560828554770488,-0.0198864123707041,-0.10380665912188469,0.021687570265882417,-1.1344078134588482,-0.19743151574100204,-0.4032488307354052,-0.6293889795630714,-0.037921313122333045,-0.1250385504195095,-0.24647999771885654,-0.3151889145189317,-0.09415286041669146,-0.05255734478240215,-0.04082441912472623,-0.3204877989434183,-0.7175440912766802,-0.8325711273995051,0.03408107734132371,-0.5999666790695746,-0.24365477325331608,-0.18250747123094757,-0.16942618395674347,-0.26389057720671727,-0.08911059572171998,-0.25256009642551214,-0.16833700968810206,0.008804904387148094,-0.052098587782524186,0.33251310044236726,0.22310775046425813,0.042965620225124956,-0.421265684667665,-0.1992385247908952,-0.24208429647904484,-0.33318618080030804,-0.11961172973526213,-0.4477332241012335,-0.4110144705638299,-0.7318968150532981,0.12605214582872915,-0.1439657188601311,-0.10059606675573729,-0.08433115297620986,-0.02216636477341094,0.721420621107014,-0.10955529418702525
2018-07-01,-0.12527323971473137,-0.5763301779752241,-5.058793701907113,-0.7281892438288757,-0.17931935671903565,-0.36203609700212747,-0.33650544693588547,-0.02052044626783789,-0.09808960784533105,-0.23006651513112297,-0.0005410186284000584,-0.4093448468801517,-0.5393930110196896,-0.004100315462440829,-0.10560062176610119,-0.16470000645367433,-0.04421911003648149,-1.053385257915409,-0.18773082832644783,-0.4140136252890456,-0.654302392847844,-0.08099223959187363,-0.15810316549434256,-0.2777624873497835,-0.3473896746348153,-0.1448359483307371,-0.12067658043340157,-0.05407386991499519,-0.2871278148973966,-0.6304913782582242,-0.6917217926742498,0.08021715927459283,-0.3886892491553957,-0.18442319276566832,-0.1720660913840244,-0.20538808693055155,-0.29986356816264115,-0.0987893846776291,-0.22099625810998158,-0.15788411343429876,-0.019153699421004866,-0.13440563757775936,0.3228345436304815,0.22020652360101822,0.028169877168506607,-0.47004973678567374,-0.25665124403959005,-0.22351175185649463,-0.3714307855382353,-0.20074264127143504,-0.6324054007602922,-0.41550864611994465,-0.7774539694470166,0.03705815046399974,-0.16363314315060995,-0.1337201214181054,-0.15789932888942082,-0.14384476709270233,0.6925357419748701,-0.22935497880946
2018-08-01,-0.20171934239852174,-0.5720001650528623,-5.822440534097726,-0.945628264175759,-0.17482670575528525,-0.35269909916896847,-0.26274435403932883,-0.055142802662290435,-0.15280623322986342,-0.2779214679300379,0.05340625770571972,-0.37564025378351107,-0.599020057769913,0.0036160606996399336,-0.023162693632127418,-0.12161258649376983,0.03913192033998736,-0.729678359943092,-0.06374651496280626,-0.3041711056840819,-0.6069006261528263,-0.01978210499758637,-0.11699195164431186,-0.4636013096476208,-0.33594361622525737,-0.05621315997247445,-0.2094156041148214,-0.01635703876962724,-0.36806736300747556,-0.3853621373135394,-0.7265836505903032,0.0942466214580222,-0.3866143134988711,-0.25142189556129213,-0.24516571332351234,-0.1776435098141571,-0.2630431002175988,-0.14285500381656568,-0.12769370480468978,-0.08489049120460734,-0.06262782640554776,-0.29830061159984744,0.12815735190528255,0.15929735753384533,-0.167204323173213,-0.4303151653245907,-0.21884297768746763,-0.1496490908659347,-0.3064877636491392,-0.24770103405584276,-0.5501305748608714,-0.4303242045605318,-0.7050975863959368,0.1256304195670861,-0.03781153931655434,-0.16685697000224553,-0.10678685323211923,-0.8799263266080737,0.31816997070954656,-0.16885271343854247
